lambda[nm],I_Ref_Start[au],I_Ref_Stop[au],I_Ref_Mean[au],I_Dunkel[au],I_70_70[au],I_70_80[au],I_70_90[au],I_70_100[au],I_70_110[au],I_70_120[au],I_70_130[au],I_70_140[au],I_90_70[au],I_90_80[au],I_90_90[au],I_90_100[au],I_90_110[au],I_90_120[au],I_90_130[au],I_90_140[au]
601.883,28137.763,24282.817,26210.29,141.366,26479.462,47502.163,38550.673,35362.413,26237.913,29199.481,33818.048,31931.0,29469.712,27464.356,25171.308,35853.337,26715.048,29992.25,28139.202,27827.173
602.012,27989.613,24186.202,26087.9075,145.14,26369.712,47439.288,38487.606,35206.769,26204.981,29006.702,33738.904,31877.163,29369.413,27397.837,25052.163,35818.154,26624.173,29901.202,28065.875,27699.394
602.14,28145.097,24290.538,26217.8175,141.323,26485.462,47438.663,38548.721,35315.923,26262.49,29199.769,33862.298,31995.442,29437.163,27510.971,25129.933,35830.096,26671.885,30006.596,28113.827,27834.942
602.268,28126.968,24255.548,26191.258,143.839,26451.298,47392.731,38552.596,35328.413,26303.933,29183.904,33910.24,32005.529,29574.106,27551.038,25172.731,35868.625,26728.25,29970.692,28146.49,27827.029
602.396,28275.366,24443.702,26359.534,138.978,26602.519,47619.5,38730.308,35525.462,26424.048,29348.808,34095.885,32221.173,29702.606,27719.76,25319.606,36047.837,26890.433,30151.519,28311.154,28042.894
602.524,28224.796,24427.337,26326.0665,148.763,26602.019,47692.221,38704.25,35545.154,26477.346,29369.538,34146.106,32224.029,29692.231,27699.529,25303.029,36143.375,26911.413,30143.731,28319.798,27974.106
602.652,28341.398,24542.923,26442.160499999998,141.667,26708.548,47772.25,38821.75,35723.279,26606.923,29477.202,34355.587,32405.779,29852.115,27863.0,25441.731,36188.625,27045.875,30280.385,28448.654,28114.5
602.78,28240.677,24512.49,26376.5835,138.462,26639.558,47837.663,38784.923,35695.298,26597.173,29489.048,34293.106,32369.106,29841.327,27841.577,25357.048,36192.221,26975.779,30251.433,28421.885,28087.654
602.908,28407.505,24584.99,26496.2475,140.237,26759.452,47765.433,38833.625,35813.337,26655.558,29603.346,34409.615,32479.596,29920.481,27940.702,25450.269,36282.942,27064.712,30348.981,28507.933,28182.048
603.037,28458.763,24640.25,26549.5065,152.785,26823.462,47935.01,38961.606,35974.625,26747.154,29690.567,34565.548,32663.721,30013.49,28064.875,25565.404,36382.683,27168.173,30454.673,28639.231,28290.462
603.165,28498.677,24694.712,26596.694499999998,138.032,26844.404,48107.423,39042.288,36093.067,26803.808,29770.288,34630.144,32688.433,30064.827,28099.788,25515.163,36440.279,27199.923,30512.096,28691.644,28349.077
603.293,28615.86,24732.942,26674.400999999998,138.796,26885.26,48069.577,39053.942,36184.298,26871.106,29799.788,34724.394,32778.385,30126.462,28202.529,25643.856,36480.0,27258.913,30516.394,28741.529,28402.01
603.421,28569.989,24759.26,26664.624499999998,163.387,26933.529,48175.135,39060.683,36280.317,26947.952,29877.385,34809.769,32859.529,30198.981,28210.202,25660.625,36575.923,27286.923,30574.365,28819.24,28449.404
603.549,28586.14,24816.904,26701.521999999997,146.602,26991.923,48297.038,39100.654,36278.144,26994.433,29948.423,34873.25,32920.538,30239.885,28344.356,25725.644,36658.635,27396.413,30654.663,28882.5,28497.423
603.677,28733.032,24872.731,26802.8815,156.011,27028.808,48222.288,39198.952,36333.769,27062.587,29990.337,35040.0,32984.24,30319.567,28354.923,25842.202,36719.163,27505.865,30733.346,28987.779,28591.529
603.805,28771.796,24994.385,26883.0905,133.968,27062.558,48410.808,39325.538,36513.481,27144.548,30111.856,35129.933,33154.452,30494.067,28492.606,25834.192,36754.058,27583.683,30797.0,29090.567,28703.625
603.933,28811.978,24994.731,26903.3545,143.645,27150.231,48397.923,39365.673,36630.74,27266.673,30138.846,35245.125,33254.221,30555.433,28563.433,25886.865,36885.51,27629.269,30844.74,29108.635,28778.942
604.062,28942.462,25127.308,27034.885000000002,143.204,27273.327,48617.702,39503.538,36710.087,27420.933,30338.712,35435.067,33421.038,30704.346,28766.298,26066.24,37031.971,27724.087,30988.385,29317.019,28871.962
604.19,29049.376,25245.115,27147.2455,143.892,27429.481,48659.615,39534.731,36972.635,27552.837,30476.904,35543.067,33527.721,30811.144,28822.779,26160.26,37202.356,27820.038,31130.567,29376.875,28961.692
604.318,29052.355,25231.433,27141.894,139.882,27414.779,48686.644,39563.269,37019.048,27522.202,30497.433,35625.096,33577.654,30855.048,28902.317,26196.635,37258.394,27903.798,31096.606,29382.885,29058.317
604.446,29097.591,25208.894,27153.2425,135.645,27432.606,48801.731,39645.25,37110.365,27566.683,30566.433,35650.673,33670.769,30900.856,28908.875,26165.788,37220.769,27913.827,31166.519,29423.49,29060.144
604.574,29186.075,25352.087,27269.081,148.29,27595.115,48805.577,39730.683,37194.5,27727.904,30676.202,35823.548,33801.538,30971.231,29014.0,26273.308,37374.433,27999.538,31240.154,29561.375,29189.625
604.702,29207.839,25367.721,27287.78,134.699,27536.413,48810.962,39799.192,37270.683,27721.26,30698.981,35829.942,33803.981,31038.163,29092.144,26348.529,37401.808,28041.462,31257.5,29642.49,29218.837
604.83,29230.71,25413.952,27322.331,139.645,27601.856,49057.404,39882.115,37381.837,27816.952,30768.837,35969.394,33984.76,31100.587,29124.077,26368.231,37526.173,28107.24,31349.875,29729.096,29281.808
604.958,29316.355,25492.442,27404.3985,136.946,27663.481,49042.298,39900.375,37487.365,27901.394,30877.317,36009.683,33989.731,31179.144,29210.731,26401.683,37582.731,28159.317,31457.904,29744.971,29343.74
605.087,29450.839,25565.99,27508.4145,145.0,27737.231,49134.798,40007.029,37664.596,28013.106,30952.135,36158.538,34150.923,31366.077,29350.702,26561.702,37669.269,28288.183,31529.173,29916.702,29521.173
605.215,29616.828,25714.779,27665.8035,140.527,27897.019,49297.442,40194.683,37858.019,28158.702,31083.885,36404.087,34404.51,31548.663,29569.712,26668.24,37890.577,28412.837,31715.596,30072.279,29650.144
605.343,29635.172,25830.317,27732.7445,159.108,27958.837,49316.0,40224.471,37876.452,28260.452,31250.567,36442.212,34463.654,31647.385,29665.192,26774.077,37892.269,28566.0,31749.625,30154.481,29765.221
605.471,29673.914,25823.837,27748.875500000002,153.645,28045.173,49348.875,40186.433,37979.625,28319.048,31294.125,36574.115,34512.673,31598.538,29663.375,26789.712,37994.981,28585.981,31841.404,30219.413,29763.663
605.599,29720.946,25863.202,27792.074,140.323,28021.337,49376.596,40232.952,38074.606,28345.135,31332.567,36642.519,34559.202,31665.779,29724.202,26821.135,37958.654,28596.212,31858.01,30274.74,29820.673
605.727,29840.258,26045.702,27942.980000000003,146.054,28202.317,49405.288,40383.442,38284.298,28544.981,31479.356,36766.5,34794.433,31885.163,29899.644,27004.452,38182.0,28735.51,31999.51,30399.163,30008.99
605.855,29915.978,26047.577,27981.7775,143.86,28240.26,49606.404,40487.144,38336.933,28627.212,31573.125,36820.067,34845.067,31942.202,29961.904,27083.067,38211.0,28815.702,31993.096,30426.894,30060.99
605.983,30016.645,26046.087,28031.366,154.71,28295.212,49579.212,40580.538,38433.125,28654.269,31633.779,36956.298,34925.25,31989.798,30048.673,27086.346,38321.923,28920.904,32089.317,30500.606,30124.673
606.112,30092.796,26157.413,28125.1045,151.699,28322.635,49653.856,40622.471,38581.462,28705.0,31693.827,37020.346,35016.721,32096.731,30154.25,27148.875,38349.298,28980.279,32183.962,30587.154,30133.913
606.24,30066.656,26147.433,28107.0445,137.258,28350.712,49709.25,40669.269,38559.163,28762.01,31724.558,37066.163,35047.615,32111.529,30145.538,27175.048,38309.817,28932.865,32167.433,30643.827,30175.26
606.368,30102.892,26193.933,28148.4125,139.505,28379.587,49721.49,40693.26,38632.442,28803.01,31833.24,37123.548,35089.163,32162.471,30219.673,27181.337,38383.01,29033.212,32230.144,30633.817,30236.404
606.496,30118.57,26179.567,28149.0685,146.581,28381.442,49706.346,40634.077,38727.385,28873.856,31835.712,37157.394,35168.904,32157.769,30287.087,27210.788,38425.635,29004.375,32220.567,30676.269,30237.519
606.624,30250.935,26293.952,28272.4435,139.387,28486.654,49810.981,40834.365,38839.019,28962.288,31912.615,37335.856,35280.452,32301.971,30379.25,27323.76,38545.135,29139.0,32290.106,30805.048,30374.952
606.752,30217.882,26217.817,28217.8495,136.538,28499.212,49843.154,40791.731,38930.942,28952.731,31966.058,37302.26,35252.683,32260.692,30415.394,27270.058,38522.269,29117.0,32359.337,30810.587,30367.673
606.88,30243.28,26327.981,28285.6305,140.409,28553.029,49881.048,40893.0,39053.558,29062.577,32027.846,37316.913,35387.827,32414.087,30497.913,27388.548,38556.942,29221.442,32414.375,30849.99,30446.875
607.008,30271.882,26324.337,28298.1095,135.978,28577.962,50043.183,40911.75,39104.923,29072.577,32087.538,37401.702,35404.058,32375.731,30562.375,27397.221,38673.029,29245.019,32406.673,30913.712,30505.644
607.137,30318.828,26328.202,28323.515,150.194,28572.952,49956.673,40926.962,39096.923,29136.942,32110.788,37419.375,35432.365,32412.423,30582.317,27406.308,38655.452,29202.788,32471.663,30957.587,30547.221
607.265,30393.903,26439.385,28416.644,141.581,28691.212,50084.029,41051.356,39212.625,29253.058,32230.269,37522.981,35532.99,32513.135,30701.673,27503.135,38715.365,29358.49,32507.942,31026.702,30609.894
607.393,30431.839,26443.894,28437.8665,143.624,28748.317,50036.404,41102.077,39304.106,29223.481,32226.865,37569.029,35567.01,32539.279,30736.24,27515.154,38680.337,29350.798,32482.135,31042.212,30593.596
607.521,30509.978,26478.587,28494.2825,153.0,28785.76,50054.856,41090.913,39309.875,29314.712,32299.192,37597.75,35690.702,32632.423,30806.202,27564.904,38728.433,29383.442,32520.144,31106.365,30665.702
607.649,30425.817,26440.683,28433.25,153.71,28746.202,50135.712,41090.01,39392.933,29316.577,32270.625,37685.913,35651.106,32557.221,30769.683,27523.673,38731.327,29286.779,32505.798,30999.452,30595.76
607.777,30449.613,26415.433,28432.523,139.473,28709.308,49942.26,41066.933,39361.894,29261.192,32287.404,37581.279,35614.731,32520.26,30746.356,27482.087,38632.317,29376.5,32466.635,31036.317,30603.952
607.905,30447.828,26434.346,28441.087,145.688,28730.135,50075.404,41128.067,39366.038,29301.923,32268.99,37591.048,35632.75,32541.423,30837.538,27538.654,38672.644,29344.317,32539.067,31063.75,30622.452
608.033,30451.258,26401.394,28426.326,138.753,28742.346,50110.212,41210.548,39403.721,29324.654,32245.769,37667.817,35650.433,32582.721,30817.202,27497.846,38655.952,29369.385,32481.798,31058.817,30644.606
608.162,30441.409,26390.856,28416.1325,143.656,28705.692,49990.731,41153.538,39431.279,29298.663,32270.452,37648.779,35672.5,32573.038,30775.721,27454.808,38567.038,29297.635,32446.231,31029.538,30617.337
608.29,30413.398,26397.25,28405.324,147.118,28729.394,50101.817,41168.125,39438.231,29320.74,32244.74,37678.673,35636.971,32510.327,30776.115,27491.173,38551.0,29329.231,32504.587,31028.0,30651.115
608.418,30492.667,26499.048,28495.8575,146.312,28765.558,50117.933,41338.933,39606.769,29462.596,32442.808,37804.288,35791.933,32703.404,30938.183,27611.356,38701.894,29425.433,32591.635,31172.202,30749.308
608.546,30453.817,26510.365,28482.091,150.043,28825.269,50162.529,41309.663,39549.519,29435.471,32462.433,37782.894,35739.394,32672.01,30919.019,27600.49,38721.212,29425.76,32531.712,31132.923,30720.01
608.674,30538.484,26537.231,28537.8575,140.194,28819.885,50142.683,41311.365,39650.865,29492.971,32404.365,37823.087,35815.288,32689.538,30974.106,27648.788,38671.077,29439.385,32565.24,31192.183,30733.769
608.802,30478.624,26391.721,28435.1725,141.215,28763.462,49992.548,41256.452,39589.856,29375.269,32325.365,37719.01,35730.385,32545.452,30864.01,27563.904,38607.106,29328.481,32471.375,31065.144,30632.51
608.93,30480.527,26420.029,28450.278,141.892,28799.606,50006.548,41318.817,39585.337,29420.058,32390.904,37748.913,35716.875,32630.212,30915.269,27528.817,38529.183,29364.548,32420.163,31101.606,30666.654
609.058,30423.538,26398.75,28411.144,134.505,28721.99,50093.75,41371.817,39629.308,29418.702,32293.635,37716.308,35715.644,32612.933,30944.875,27497.75,38520.615,29340.913,32414.298,31113.192,30664.481
609.187,30440.839,26419.798,28430.3185,140.71,28733.837,50117.567,41332.625,39662.375,29446.683,32332.038,37658.74,35706.952,32600.721,30859.192,27499.212,38590.615,29303.788,32463.596,31103.856,30691.183
609.315,30433.441,26330.269,28381.855,140.538,28733.385,50125.019,41321.173,39656.567,29434.865,32302.317,37670.231,35665.096,32520.952,30879.385,27506.577,38496.952,29291.606,32359.827,31045.885,30621.567
609.443,30407.667,26352.212,28379.9395,142.172,28724.808,50084.49,41336.49,39617.173,29374.75,32282.327,37665.596,35645.885,32576.558,30903.298,27487.125,38430.221,29260.875,32275.846,30972.452,30553.587
609.571,30519.882,26424.923,28472.4025,150.022,28839.769,50130.404,41347.913,39836.75,29501.981,32337.692,37805.798,35829.413,32600.317,30975.663,27566.923,38487.308,29423.942,32472.788,31110.01,30636.971
609.699,30331.86,26243.654,28287.756999999998,138.667,28646.106,50091.154,41351.663,39643.385,29394.346,32214.875,37640.01,35643.76,32515.596,30896.327,27383.25,38385.615,29288.519,32330.173,30975.827,30526.019
609.827,30412.086,26289.115,28350.6005,147.656,28743.635,50149.779,41437.731,39675.471,29435.817,32303.269,37706.385,35661.154,32598.856,30907.163,27457.087,38410.154,29272.51,32267.971,31007.519,30602.26
609.955,30327.29,26300.298,28313.794,142.656,28685.404,50025.385,41330.365,39741.135,29411.654,32237.442,37702.192,35697.663,32522.519,30945.5,27474.933,38338.75,29236.279,32266.106,30961.702,30509.558
610.083,30270.763,26202.452,28236.6075,138.462,28649.125,49926.538,41304.423,39704.75,29384.096,32177.077,37621.317,35591.298,32471.279,30874.385,27346.106,38304.529,29196.596,32199.894,30972.913,30486.548
610.212,30252.731,26207.433,28230.082000000002,151.71,28629.981,50033.385,41334.125,39736.462,29374.0,32157.971,37599.519,35594.163,32494.423,30858.971,27328.01,38299.173,29253.288,32163.644,30938.26,30441.962
610.34,30183.237,26170.5,28176.8685,137.753,28553.087,49992.99,41302.048,39683.519,29302.433,32187.548,37505.49,35578.577,32411.51,30820.962,27261.51,38206.827,29102.894,32104.538,30884.942,30421.663
610.468,30190.72,26183.462,28187.091,143.204,28593.212,50073.731,41350.76,39702.942,29340.99,32162.635,37619.202,35624.144,32408.779,30918.51,27306.452,38191.875,29126.462,32062.356,30902.942,30402.24
610.596,30137.301,26109.423,28123.362,147.796,28576.788,49956.865,41352.298,39729.76,29344.144,32107.163,37603.74,35600.135,32414.712,30839.635,27271.471,38113.0,29150.25,32083.683,30871.346,30386.058
610.724,30152.591,26066.154,28109.372499999998,136.968,28573.913,50020.865,41417.346,39702.221,29356.865,32096.875,37625.577,35560.712,32368.058,30865.327,27261.471,38127.644,29096.837,32076.471,30839.981,30353.067
610.852,30196.699,26145.327,28171.013,141.57,28605.433,50082.433,41412.779,39794.712,29393.538,32167.885,37709.567,35619.337,32389.846,30920.702,27286.894,38158.577,29203.942,32055.077,30897.346,30406.942
610.98,30156.161,26139.49,28147.8255,147.312,28604.721,49871.942,41400.712,39772.606,29388.346,32196.76,37617.471,35582.913,32414.981,30935.981,27267.558,38150.462,29117.221,32038.769,30892.452,30383.394
611.108,30143.989,26112.029,28128.009,142.935,28533.346,49977.269,41419.452,39806.606,29396.587,32179.346,37618.827,35568.875,32352.971,30873.587,27261.192,38102.144,29132.221,32008.25,30881.856,30361.49
611.237,30146.978,26084.038,28115.508,146.581,28613.067,50068.298,41453.125,39837.442,29432.885,32157.452,37673.192,35593.587,32385.587,30871.173,27276.087,38039.192,29167.019,32070.721,30866.76,30347.038
611.365,30109.925,26105.0,28107.4625,142.763,28584.317,50092.567,41450.038,39891.683,29428.183,32178.644,37670.875,35633.279,32363.538,30921.038,27290.519,38076.702,29129.481,31991.808,30890.904,30363.038
611.493,30110.0,26057.192,28083.595999999998,136.28,28539.183,49998.269,41465.769,39863.096,29433.385,32105.596,37680.769,35541.173,32333.846,30841.933,27245.962,38064.163,29107.692,31926.212,30869.596,30365.048
611.621,30069.312,26062.74,28066.026,140.43,28550.221,49958.462,41420.327,39904.567,29433.635,32117.5,37673.808,35597.038,32395.279,30904.24,27253.587,38042.173,29117.75,31948.346,30849.481,30327.49
611.749,30117.29,26130.481,28123.8855,137.172,28537.663,49912.567,41475.125,39966.087,29453.01,32156.644,37723.577,35662.115,32417.99,30990.096,27277.548,38057.192,29142.269,31937.029,30883.212,30372.212
611.877,30175.849,26112.25,28144.0495,147.409,28641.942,49944.26,41551.856,40077.981,29500.788,32235.644,37841.587,35689.885,32421.221,30975.163,27315.154,38089.865,29194.846,31968.442,30929.817,30465.067
612.005,30120.634,26144.471,28132.552499999998,139.333,28587.096,50003.173,41520.654,40108.875,29557.779,32251.548,37885.231,35741.654,32454.654,30992.327,27322.442,38070.567,29187.885,32041.865,30942.26,30431.337
612.133,30093.14,26118.5,28105.82,136.677,28653.048,50101.654,41551.577,40149.337,29586.038,32308.404,37902.548,35783.471,32496.154,31052.442,27365.76,38122.846,29206.615,32063.365,30949.144,30504.538
612.262,30154.731,26167.375,28161.053,150.247,28621.038,50100.346,41686.587,40144.798,29602.077,32261.01,37969.433,35804.375,32492.519,31113.529,27389.077,38167.029,29260.769,32032.558,31026.221,30470.25
612.39,30152.774,26213.837,28183.305500000002,142.527,28701.837,50186.5,41654.375,40318.596,29701.808,32383.769,38033.106,35880.25,32575.356,31217.856,27423.981,38217.692,29323.615,32103.683,31087.067,30542.788
612.518,30303.194,26238.269,28270.7315,140.677,28764.317,50234.942,41712.24,40333.558,29749.644,32394.731,38121.587,35940.231,32636.952,31260.817,27440.087,38257.25,29311.394,32140.962,31117.288,30593.971
612.646,30234.129,26260.269,28247.199,134.161,28712.913,50255.0,41667.606,40422.615,29751.029,32462.413,38102.413,35899.904,32628.019,31283.558,27445.308,38271.99,29328.904,32221.433,31111.01,30604.385
612.774,30286.151,26310.971,28298.561,141.656,28882.327,50282.615,41839.913,40486.885,29873.577,32513.269,38189.298,36100.144,32684.298,31408.154,27558.058,38377.106,29437.481,32231.837,31253.413,30652.154
612.902,30268.172,26325.558,28296.864999999998,140.172,28806.577,50242.298,41861.952,40544.663,29870.337,32553.115,38219.663,36092.317,32716.933,31344.048,27488.548,38265.317,29385.25,32258.0,31202.76,30637.471
613.03,30361.118,26326.077,28343.5975,161.538,28829.971,50358.846,41908.212,40684.481,29963.865,32564.356,38352.625,36165.442,32804.442,31440.942,27546.644,38337.433,29494.5,32246.365,31238.173,30713.817
613.158,30296.699,26317.798,28307.2485,140.484,28790.663,50382.856,41871.625,40647.038,29875.971,32545.904,38275.163,36118.865,32670.471,31391.154,27506.317,38292.26,29442.423,32252.433,31207.01,30657.087
613.287,30319.215,26405.288,28362.2515,145.484,28863.01,50375.298,41967.077,40786.721,29990.327,32690.856,38435.519,36224.183,32850.548,31552.077,27610.019,38389.125,29551.519,32287.077,31333.452,30770.923
613.415,30297.495,26327.462,28312.478499999997,138.925,28802.337,50349.635,41948.99,40796.923,29968.875,32630.529,38435.404,36230.885,32808.75,31469.096,27571.923,38369.952,29538.356,32264.74,31306.577,30684.423
613.543,30314.602,26340.712,28327.657,153.054,28818.221,50299.279,42003.144,40890.212,30063.221,32750.981,38498.288,36295.01,32891.798,31587.365,27591.875,38397.26,29542.654,32305.952,31321.923,30826.0
613.671,30343.333,26399.154,28371.243499999997,136.441,28917.654,50429.558,42038.933,40878.846,30093.154,32793.808,38533.49,36357.981,32900.202,31600.154,27657.712,38501.26,29607.25,32310.904,31376.817,30843.606
613.799,30389.022,26433.125,28411.0735,138.312,28906.413,50454.077,42134.183,41004.577,30171.865,32843.231,38621.837,36416.981,33013.615,31731.596,27701.99,38466.837,29669.106,32378.558,31425.654,30905.212
