Laser Delay [ns];TA1 [mOD];TA2 [mOD];TA3 [mOD];TA4 [mOD];TA5 [mOD]
4500;-0.801677;0.371237;0.247791;-0.097235;0.680698
4510;0.962102;1.520941;1.271441;0.688029;-0.117722
4520;-0.199215;-0.615441;1.226141;-0.207225;-0.018851
4530;-0.148885;0.508076;0.434956;0.303666;-0.457819
4540;0.178136;1.486790;-0.018421;0.698152;1.406157
4550;1.924799;0.887063;0.533846;1.005783;0.275741
4560;-0.877345;-0.288578;0.182732;0.780061;0.119408
4570;0.177194;0.940910;0.080970;0.109352;0.443233
4580;0.076364;0.794076;0.938243;0.040032;1.307381
4590;1.858838;-0.324036;0.110582;0.469412;0.850795
4600;-1.610694;0.983064;1.038060;0.006832;0.950521
4610;-0.509148;-0.121992;0.730190;1.131872;0.101063
4620;0.771158;0.737083;0.622659;-0.276195;1.665394
4630;0.677659;-0.331261;0.215480;-1.717597;-0.675125
4640;0.054373;1.164518;0.147018;-0.056073;-0.543720
4650;0.256620;-0.527100;0.092093;1.070640;0.739827
4660;-1.103691;-0.174025;0.204641;-2.005458;2.186949
4670;-1.268342;-0.446339;-0.979514;0.814351;0.324886
4680;-0.286523;0.294488;0.437398;1.171633;0.265501
4690;0.036714;1.190698;-0.859059;-1.198989;-0.173588
4700;-0.032779;-0.856104;0.292691;0.231439;0.176948
4710;0.315441;0.894104;0.340813;0.687529;0.115610
4720;0.786556;1.437695;-0.334323;-0.116598;0.816416
4730;-0.218582;0.635480;1.083444;1.279867;0.658074
4740;1.472228;-0.706540;-0.901562;1.035953;-0.068193
4750;-0.257217;1.130995;-0.097983;0.954753;0.528671
4760;0.506891;0.284704;0.903576;-0.895167;0.274252
4770;-0.455238;0.622021;0.925881;0.175322;0.853790
4780;-0.491656;1.213545;-0.720651;-0.080031;0.795087
4790;-0.073955;-1.725359;0.921993;-0.642256;-0.610473
4800;1.374601;-0.305929;1.165021;-0.139675;-0.371465
4810;-0.773958;1.280507;0.667138;1.425112;1.017935
4820;0.869614;-0.729989;-1.039771;-0.938095;-0.293110
4830;-0.250807;0.956035;-0.396718;0.186047;-0.170197
4840;0.429423;0.402809;0.013568;1.417264;0.170532
4850;0.386464;0.744459;-0.226439;0.382747;-0.406474
4860;-0.234390;0.668518;-0.907595;0.111740;-0.649367
4870;0.698089;1.463264;0.581771;0.342752;-0.140787
4880;-0.175014;0.529258;-0.542986;0.515819;0.771911
4890;0.843886;1.046743;0.406631;0.101508;0.601863
4900;0.415746;1.818944;-0.156631;-0.066474;-0.252874
4910;-0.153973;-0.249875;0.824002;-0.890740;0.524399
4920;-0.299811;0.204096;0.215817;2.022844;1.030559
4930;0.324964;-0.747645;0.564637;0.193664;0.466426
4940;0.545909;0.683709;0.924286;0.276634;0.046410
4950;-0.620205;0.753049;1.108121;0.573227;0.519131
4960;0.341340;0.427069;1.447865;0.563346;0.314721
4970;-0.696342;-0.149679;0.718274;-0.100140;-0.717721
4980;0.736584;0.398475;-0.288149;1.403133;0.111656
4990;-0.760628;-0.503678;-0.347427;-0.416279;1.208397
5000;-0.493880;-0.311682;0.286216;0.454687;0.155675
