lambda[nm],I_Ref[au],I_Dunkel[au],I_70_70[au],I_70_80[au],I_70_90[au],I_70_100[au],I_70_110[au],I_70_120[au],I_70_130[au],I_70_140[au],I_90_70[au],I_90_80[au],I_90_90[au],I_90_100[au],I_90_110[au],I_90_120[au],I_90_130[au],I_90_140[au]
869.665,100.763,98.959,103.485,104.856,107.34,100.01,100.227,99.969,101.505,103.309,98.526,99.031,99.722,99.268,100.309,101.247,101.464,102.948
869.793,100.268,98.938,103.268,106.608,107.041,100.144,99.68,100.247,102.598,102.887,99.392,99.01,98.804,101.309,98.485,100.433,101.474,103.639
869.921,99.505,99.392,103.34,104.649,106.639,99.742,99.361,100.443,102.227,103.289,99.072,99.196,100.021,100.804,98.948,101.825,101.186,104.041
870.049,100.979,100.433,102.763,105.897,106.134,101.134,101.351,101.134,102.546,103.371,100.485,101.206,100.608,99.773,100.144,102.309,102.763,104.186
870.177,101.351,99.588,103.577,104.732,106.536,100.258,100.67,100.464,102.722,103.588,101.01,101.588,100.103,100.629,100.247,102.289,102.732,103.835
870.305,100.361,100.093,102.629,103.412,107.021,101.113,101.299,101.165,102.216,103.082,100.619,101.67,101.186,100.856,101.876,103.082,101.773,104.433
870.433,100.175,99.464,102.753,104.268,106.598,101.907,100.753,102.309,102.454,103.722,101.093,100.247,100.103,101.866,101.557,102.268,102.289,103.918
870.562,101.237,98.876,102.722,104.979,107.711,100.0,99.32,100.67,101.814,103.876,100.66,101.124,100.474,100.433,99.742,101.505,101.227,103.722
870.69,99.062,98.505,100.711,102.567,105.814,99.742,99.979,100.845,101.773,103.845,99.887,101.144,100.309,100.113,99.247,101.474,101.845,101.691
870.818,99.928,99.289,102.918,105.392,106.969,100.598,99.835,101.577,100.567,102.804,100.186,100.567,99.928,100.0,100.536,100.412,102.093,102.371
870.946,100.464,99.856,102.536,104.124,106.196,101.577,99.619,101.361,101.701,103.825,100.155,101.423,98.959,101.247,99.773,101.557,101.474,103.67
871.074,99.753,99.299,103.928,104.082,106.01,100.505,99.773,100.959,102.072,102.835,99.526,99.742,100.0,99.041,99.649,101.268,101.649,103.0
871.202,98.577,98.082,103.711,104.969,106.825,98.938,99.124,99.763,101.68,102.175,97.866,98.753,99.062,99.175,99.938,99.742,101.278,102.186
871.33,100.629,99.557,102.103,103.021,105.495,101.216,101.103,101.722,100.845,104.052,99.649,100.722,100.155,100.454,99.423,101.258,102.763,103.649
871.458,101.021,98.701,105.299,105.258,106.433,100.99,100.784,101.876,102.918,105.381,100.309,100.753,100.619,100.619,100.433,101.196,102.515,103.649
871.587,100.381,99.371,103.67,104.938,105.722,100.505,99.856,100.041,102.113,104.897,99.979,100.433,100.309,100.247,100.381,102.557,102.216,103.474
871.715,98.794,99.299,103.278,104.784,105.887,98.918,99.567,99.845,101.505,102.093,98.845,100.412,99.361,99.041,99.186,100.784,99.825,102.412
871.843,99.237,98.959,102.928,103.928,105.825,101.588,100.598,101.629,101.103,102.32,101.351,100.784,100.588,100.093,100.072,101.082,102.32,103.897
871.971,100.278,99.711,103.68,103.948,105.856,100.784,99.835,101.144,101.32,103.577,100.588,100.289,100.557,100.763,99.371,101.928,102.99,102.67
872.099,99.34,97.392,102.32,103.32,105.072,98.546,99.361,100.691,100.0,102.175,97.918,98.443,98.577,98.155,98.825,100.392,99.392,100.691
872.227,100.289,98.536,103.68,104.361,107.031,100.474,100.289,100.082,99.67,102.175,98.536,99.485,98.969,99.722,99.381,100.876,101.124,101.381
872.355,99.258,98.536,102.082,104.495,106.093,99.577,100.536,99.804,99.876,103.237,99.103,98.814,98.959,99.495,98.701,101.144,101.093,101.093
872.483,99.495,98.309,102.773,104.423,105.814,99.948,100.443,99.361,100.33,102.567,99.443,100.309,99.464,99.258,98.67,100.897,101.629,101.763
872.612,100.031,99.402,102.289,104.918,105.732,101.0,101.165,101.433,102.588,104.371,100.588,102.526,100.701,100.392,101.0,102.041,103.186,102.887
872.74,99.34,99.474,101.66,103.433,105.804,98.67,100.103,99.948,99.227,102.196,99.567,100.206,98.577,99.237,98.649,100.237,101.34,102.247
872.868,99.412,99.268,103.155,103.392,104.825,99.474,100.216,100.33,102.0,102.546,100.186,99.278,99.289,99.454,99.526,101.67,100.969,103.052
872.996,98.711,98.454,101.814,103.66,104.68,98.814,99.969,100.216,100.619,101.021,100.134,99.557,99.082,98.887,99.361,101.381,100.33,101.701
873.124,100.845,99.722,102.639,103.505,104.433,100.485,100.227,100.907,100.763,102.309,99.99,100.392,100.134,100.691,99.897,101.784,100.608,102.381
873.252,100.598,101.268,103.505,105.392,106.34,101.629,101.381,102.134,102.072,103.608,100.144,101.66,100.804,100.794,100.289,103.113,102.804,103.103
873.38,99.361,99.351,104.113,104.649,106.113,99.918,99.835,100.784,101.072,102.144,99.454,100.155,100.113,99.381,100.649,100.155,99.577,102.588
873.508,100.814,99.216,102.371,104.258,106.34,100.897,100.876,101.392,103.0,103.794,100.031,100.278,100.237,99.639,100.691,101.237,101.918,103.082
873.637,100.546,100.082,103.598,104.67,105.814,100.247,100.454,100.938,101.546,103.825,100.763,100.845,99.856,100.99,99.113,101.052,102.186,102.773
873.765,100.082,98.835,101.577,103.629,104.753,100.608,99.433,100.907,100.814,102.031,98.969,98.866,98.485,99.876,98.691,100.392,99.072,102.186
873.893,100.629,98.649,102.825,103.99,104.887,100.062,100.052,100.124,100.619,101.433,99.784,100.309,99.268,99.66,100.495,101.289,101.845,101.773
874.021,101.186,100.474,103.629,105.134,106.464,100.402,101.33,101.433,101.423,103.722,100.619,101.134,100.526,100.546,100.732,101.948,102.907,102.495
874.149,99.887,98.866,102.515,104.835,106.505,101.021,100.629,100.835,101.577,103.268,99.546,100.608,99.804,100.66,100.155,100.443,102.031,103.629
874.277,100.907,99.969,104.113,104.722,106.753,100.577,100.433,100.629,101.0,104.845,100.464,100.979,100.392,100.309,99.979,101.68,102.433,103.546
874.405,100.928,99.454,103.845,104.639,106.66,101.103,100.175,100.753,101.0,102.835,100.835,101.072,100.546,100.278,99.577,100.289,102.402,102.969
874.533,102.546,99.928,101.773,103.619,105.052,101.052,100.814,100.907,102.454,102.351,99.691,100.649,101.588,101.082,99.68,101.753,102.351,102.825
874.662,101.361,99.196,103.206,104.825,106.103,99.237,100.144,100.381,100.938,101.289,98.423,100.866,98.763,99.0,98.959,99.392,100.072,101.619
874.79,100.959,98.825,104.196,104.371,105.546,98.918,99.804,99.763,100.753,102.309,98.619,100.134,99.907,99.485,98.505,99.928,100.639,101.773
874.918,100.691,99.041,102.454,102.835,104.505,100.268,100.381,100.361,101.433,102.948,100.784,100.392,100.155,100.268,99.907,100.928,102.165,101.649
875.046,99.918,99.01,101.258,103.144,103.247,98.711,98.835,99.649,100.052,101.804,99.99,98.876,99.165,100.082,99.072,100.082,100.918,101.557
875.174,100.278,99.072,100.99,103.103,103.237,99.711,100.155,99.567,100.794,102.856,99.082,100.856,99.155,99.144,99.072,100.784,100.34,102.041
875.302,98.876,98.598,102.928,104.784,105.0,99.763,100.794,100.722,101.237,103.103,99.876,101.227,100.732,100.938,99.072,101.454,101.093,102.392
875.43,99.845,98.412,103.33,104.979,105.763,100.113,99.897,101.072,101.155,101.588,99.938,101.072,98.959,99.454,99.33,101.66,100.959,101.557
875.558,98.691,98.155,103.021,103.887,104.577,99.577,99.845,99.701,100.412,101.289,99.443,99.454,97.742,99.99,97.505,100.216,100.608,101.546
875.687,99.794,99.443,102.928,104.247,105.124,99.928,99.918,100.258,100.784,102.299,99.021,100.423,99.175,101.454,99.629,99.68,101.691,100.948
875.815,101.093,100.814,104.505,106.082,105.052,101.299,101.041,101.412,103.227,102.103,100.804,101.093,100.722,102.763,101.01,101.948,103.155,103.124
875.943,100.567,98.742,103.01,103.928,105.887,100.732,101.01,100.928,101.918,102.608,99.629,101.567,100.206,100.557,99.206,101.825,102.392,101.722
876.071,100.598,99.701,103.814,104.567,106.227,100.464,101.804,100.598,103.258,102.866,100.959,101.804,100.536,100.897,100.0,102.557,102.402,103.68
876.199,101.33,100.113,103.227,104.753,105.536,101.134,101.515,100.969,103.062,103.763,102.639,102.608,101.144,101.134,101.01,101.454,102.619,103.32
876.327,99.897,99.474,102.742,103.052,105.206,101.052,99.742,101.021,102.062,102.0,100.082,99.959,100.196,100.546,99.515,101.227,101.464,102.959
876.455,101.216,100.68,104.227,105.186,106.649,99.608,99.773,101.01,102.866,102.68,100.887,100.814,99.845,100.907,99.701,101.856,101.67,102.845
876.583,99.835,99.938,101.99,103.175,104.227,99.691,100.144,100.165,101.474,103.515,99.474,99.629,100.526,100.093,100.0,101.897,102.794,102.907
876.712,98.918,98.959,103.557,103.784,104.247,100.0,99.959,100.732,102.144,102.309,100.443,99.155,99.979,100.216,100.371,101.691,100.876,102.454
876.84,98.474,97.577,103.557,104.278,106.124,99.268,99.423,100.381,99.948,101.124,98.155,99.691,100.402,99.155,99.196,100.093,99.763,100.443
876.968,100.577,100.186,102.763,103.938,104.959,101.67,100.567,101.206,101.804,103.979,101.268,101.619,100.124,100.289,98.856,101.371,101.34,102.103
877.096,100.918,98.866,102.103,103.732,103.711,101.546,100.959,101.567,101.124,103.216,100.536,101.309,100.103,101.66,99.773,102.577,100.505,103.32
877.224,100.691,100.031,102.103,103.866,104.784,101.505,100.959,101.412,102.546,102.66,100.33,99.969,99.454,101.722,99.289,101.784,101.804,102.814
877.352,98.784,97.711,103.546,104.464,104.876,99.454,99.433,99.979,100.784,102.639,100.773,99.835,98.588,98.32,97.897,99.928,101.186,102.32
877.48,101.258,98.402,103.856,103.289,106.258,100.722,99.598,100.196,100.34,101.495,99.526,100.371,98.887,99.567,100.082,100.113,101.351,102.536
877.608,100.443,100.186,102.113,103.856,105.773,100.237,100.567,101.619,101.268,101.907,100.66,100.423,99.381,100.825,100.835,101.155,100.526,103.082
877.737,99.474,98.67,103.485,103.938,104.918,99.515,100.082,99.969,100.67,100.588,99.773,100.175,99.835,100.278,99.423,100.722,100.351,102.845
877.865,97.784,97.948,104.433,103.928,104.485,100.34,99.619,98.938,99.918,100.979,99.402,98.33,98.196,98.454,98.371,99.351,101.237,100.608
877.993,99.515,99.515,102.454,102.814,105.526,99.392,100.876,99.876,100.99,101.062,99.485,100.742,99.784,99.454,99.093,100.773,101.082,101.227
878.121,100.485,99.268,102.485,103.701,106.392,100.67,100.629,100.67,101.629,102.99,100.33,100.361,99.938,100.546,100.918,101.577,101.227,101.835
878.249,101.567,100.32,103.216,103.835,106.196,101.227,101.278,101.639,103.361,104.443,101.412,100.99,101.68,101.866,101.186,101.722,102.381,101.34
878.377,100.309,98.392,102.732,103.835,105.155,99.433,99.66,100.454,101.464,101.196,99.753,100.175,99.814,99.34,99.608,100.495,100.938,101.268
878.505,99.371,98.33,102.825,102.66,104.33,100.567,99.196,99.144,101.103,100.948,100.577,99.67,99.536,98.99,99.237,100.32,100.371,101.948
878.633,100.546,100.33,103.588,103.722,107.649,101.67,102.402,101.763,102.052,102.546,100.485,101.124,100.124,101.887,100.68,100.845,101.268,103.041
878.762,100.567,98.691,104.845,104.32,106.557,100.897,99.742,101.423,101.536,103.897,100.711,100.907,100.619,101.598,100.412,101.959,102.237,103.165
878.89,99.928,98.866,103.062,102.361,104.361,100.165,99.33,100.701,100.608,102.474,100.041,101.031,100.021,99.711,100.392,100.814,100.577,101.464
879.018,99.32,98.784,103.711,103.588,103.433,98.948,100.763,101.505,100.845,101.969,100.309,100.67,100.351,99.381,100.711,100.351,100.113,101.515
879.146,101.186,99.134,103.649,104.134,106.412,101.598,101.072,101.464,101.01,102.66,99.299,99.515,100.247,101.247,99.835,100.897,100.887,101.928
879.274,100.443,99.289,103.959,103.866,105.784,100.536,100.907,100.474,101.021,102.196,101.041,100.33,100.907,100.66,99.691,101.66,101.845,101.443
879.402,101.629,99.897,104.474,103.918,105.711,101.649,100.866,101.701,101.577,102.505,100.938,101.268,100.412,101.175,101.165,101.711,102.381,103.175
879.53,99.835,99.134,101.691,103.402,104.134,100.423,100.134,100.526,101.237,101.948,100.753,100.258,99.495,99.289,99.474,101.155,101.454,101.948
879.658,100.948,99.216,102.0,102.753,104.67,100.433,100.804,100.289,101.021,101.423,101.588,101.753,100.814,101.041,100.639,101.072,102.887,103.237
879.787,99.866,97.887,102.567,103.144,104.196,99.619,99.052,99.835,99.938,101.577,100.031,99.629,100.0,99.99,99.196,100.742,101.742,101.608
879.915,100.031,98.299,103.113,103.392,103.33,100.186,100.175,100.34,101.784,101.258,99.495,99.536,99.557,100.299,100.113,101.021,100.804,100.918
880.043,101.381,99.454,103.278,104.361,105.845,101.423,100.155,101.072,101.155,101.474,99.969,100.093,98.557,100.186,98.351,101.876,101.247,102.33
880.171,100.474,99.526,103.021,104.268,105.134,100.928,100.289,99.742,100.577,101.052,100.814,100.742,99.309,98.907,98.897,100.546,100.33,102.567
880.299,100.763,99.392,102.907,105.753,104.773,100.557,100.258,100.041,100.33,101.227,99.825,100.165,99.907,99.897,99.639,100.464,100.268,101.01
880.427,99.474,98.938,102.66,104.206,104.392,99.485,100.072,100.557,101.969,100.907,100.289,100.753,99.351,99.433,99.474,100.062,100.144,101.165
880.555,102.155,99.557,101.99,103.206,104.711,100.742,99.866,101.608,100.742,102.474,100.381,101.505,99.577,99.536,99.577,100.649,100.546,101.732
880.683,101.237,99.175,104.103,105.392,105.309,99.928,99.722,102.021,101.485,102.268,100.392,99.608,100.691,99.866,98.784,101.495,101.639,101.691
880.812,99.691,99.928,102.216,103.66,104.959,99.959,99.392,100.711,100.753,102.216,99.825,99.784,99.124,100.546,99.33,101.433,102.505,102.567
880.94,99.794,99.072,102.237,103.258,103.392,99.371,99.361,99.464,100.423,100.722,99.258,99.856,98.691,99.433,99.186,100.247,101.381,101.392
881.068,100.216,99.381,103.072,104.33,105.546,99.711,99.505,100.392,101.124,102.536,100.103,100.897,99.928,101.031,100.186,100.454,100.99,102.247
881.196,100.454,99.093,102.309,103.784,104.34,100.526,100.577,100.722,99.876,101.258,99.907,99.948,99.608,100.278,99.804,101.227,101.299,101.784
881.324,101.639,100.784,103.907,104.093,104.66,100.485,101.093,101.866,100.68,102.309,100.01,102.072,101.289,100.371,100.392,102.443,100.969,102.804
881.452,99.876,99.227,102.845,103.732,104.361,100.186,100.32,100.072,101.505,102.825,99.495,101.113,100.278,100.165,100.763,100.351,101.773,101.887
881.58,100.278,98.773,102.99,103.814,104.237,100.392,100.196,100.557,101.464,101.763,99.722,100.485,99.794,99.392,98.825,101.196,101.031,100.979
881.708,100.402,99.155,102.371,104.062,104.814,100.505,99.866,100.031,100.165,101.68,99.33,100.072,98.763,99.691,100.299,99.546,100.588,100.784
881.837,101.072,99.247,103.856,103.711,106.041,101.031,100.825,100.144,101.68,101.722,100.144,100.33,99.722,99.515,100.608,100.701,102.021,101.979
881.965,99.113,98.546,102.309,102.536,103.247,99.227,99.577,100.289,100.711,100.784,99.33,99.763,99.99,100.237,99.289,99.258,101.227,100.309
882.093,100.247,98.711,102.577,103.649,102.938,99.227,99.546,101.536,100.381,100.402,99.278,100.897,99.34,100.577,99.371,101.278,101.268,102.227
882.221,100.155,100.268,102.227,103.794,103.082,100.041,100.412,100.124,101.361,101.763,99.144,100.629,100.32,100.495,100.351,100.876,99.515,101.474
882.349,98.742,98.01,102.093,102.804,103.794,99.144,98.99,99.309,99.505,100.711,99.784,100.392,99.062,98.68,98.361,100.082,100.784,100.515
882.477,100.845,99.495,104.68,103.948,104.237,100.072,99.897,100.897,101.186,102.299,100.557,101.0,100.794,100.33,100.155,102.443,102.495,101.825
882.605,102.093,99.412,104.093,104.309,103.784,100.515,101.629,101.196,101.433,102.629,101.052,101.206,101.258,101.753,100.515,101.309,101.598,102.546
882.733,100.495,100.021,102.68,103.464,104.268,100.907,100.546,101.031,100.258,102.691,100.67,100.134,100.268,100.773,100.536,100.835,100.876,101.845
882.862,102.175,99.887,102.505,103.773,106.196,100.938,100.113,101.485,101.34,102.918,101.289,100.887,100.34,101.072,100.722,101.845,101.124,101.247
882.99,99.619,99.897,104.825,106.32,106.33,100.629,100.062,100.227,99.361,101.0,101.711,99.804,100.412,100.237,100.804,100.619,100.247,101.68
883.118,101.155,100.825,104.454,105.454,105.598,102.959,100.876,101.464,101.629,102.031,101.134,101.32,100.99,102.526,101.722,100.948,102.722,102.804
883.246,100.237,99.134,103.639,105.887,105.485,101.227,100.351,100.938,100.515,101.577,100.237,101.856,100.794,100.804,101.32,101.577,101.814,101.66
883.374,100.845,98.959,103.732,103.247,104.165,100.227,100.216,100.639,102.216,101.495,100.268,100.515,101.134,100.247,100.309,101.907,102.041,101.66
883.502,99.423,98.773,102.876,102.598,104.412,99.433,99.577,99.845,100.32,101.299,99.649,99.897,99.732,99.67,99.299,102.289,100.887,101.278
883.63,100.907,100.897,103.237,104.237,103.546,101.856,101.0,101.454,102.278,103.32,102.258,101.536,101.68,102.402,101.381,102.918,102.588,102.691
883.758,100.68,100.567,103.629,103.711,103.454,100.876,100.32,100.155,101.237,101.876,100.629,100.887,101.608,101.186,99.629,101.918,101.691,101.814
883.887,100.041,99.361,103.32,103.495,104.062,100.794,99.031,100.588,99.515,100.907,99.918,99.979,100.093,99.979,99.711,100.165,100.68,100.485
884.015,100.918,100.072,104.66,104.206,105.33,101.32,100.464,100.948,100.526,103.629,101.093,101.515,101.485,101.701,99.505,101.773,103.515,102.278
884.143,100.763,99.68,104.629,103.742,105.814,101.381,100.835,101.041,101.866,102.814,101.66,101.495,101.144,102.464,101.206,102.124,101.454,102.567
884.271,100.938,100.124,103.464,103.443,104.402,98.918,100.825,99.887,99.794,101.856,100.67,101.969,100.742,100.773,99.588,101.433,102.784,101.454
884.399,100.433,98.763,104.041,103.546,104.546,100.0,100.031,100.01,100.691,102.103,100.412,101.103,99.629,100.124,98.99,101.299,100.546,102.196
884.527,100.258,99.021,102.845,103.351,104.371,100.021,101.258,99.629,100.433,102.433,100.237,100.753,99.062,99.887,100.371,100.794,100.278,101.196
884.655,100.495,99.144,103.763,104.124,104.485,101.351,100.918,100.474,100.804,102.113,98.887,101.546,100.196,99.856,100.546,100.557,100.629,102.361
884.783,102.01,101.237,105.32,103.237,105.443,101.144,99.948,101.454,101.454,102.959,101.701,102.474,101.258,101.082,101.082,103.351,101.701,102.485
884.912,101.041,99.031,103.196,103.124,104.361,100.629,100.412,101.381,100.515,102.474,100.99,100.619,100.691,101.093,100.598,101.474,102.144,101.969
885.04,100.196,99.495,104.216,104.072,104.299,101.423,99.825,101.381,101.072,102.33,100.144,100.598,100.392,100.309,100.124,100.031,100.32,101.711
885.168,100.784,98.536,102.546,103.701,103.948,100.175,101.495,101.021,100.691,102.01,98.753,100.103,99.66,99.577,99.103,100.639,101.423,101.113
885.296,100.371,99.01,103.722,103.639,102.928,100.979,99.629,100.031,101.278,101.031,99.866,99.948,99.722,99.691,99.33,101.66,101.021,101.258
885.424,100.464,99.268,102.99,104.979,104.082,101.216,100.505,100.649,99.907,101.454,100.443,99.629,99.588,99.979,98.814,100.722,101.021,101.969
885.552,99.948,99.412,102.979,104.918,102.649,100.227,99.907,101.237,99.948,102.711,100.206,100.351,99.938,101.351,100.175,101.052,101.557,102.144
885.68,100.371,99.021,102.082,104.443,104.093,99.155,100.505,100.649,99.165,101.155,99.186,99.845,99.103,99.124,98.887,101.32,100.485,100.515
885.808,100.031,99.402,102.485,102.825,103.577,100.773,100.629,101.588,100.629,101.206,100.392,101.258,99.144,101.031,100.464,102.062,101.557,100.093
885.937,101.371,101.134,104.392,103.825,105.928,101.392,100.361,102.567,102.196,103.34,102.392,101.948,101.227,101.062,102.052,101.887,102.433,101.567
886.065,99.67,100.175,102.186,103.186,104.041,99.711,99.433,99.536,100.237,101.68,99.619,100.01,99.155,100.247,99.247,101.052,100.412,100.598
886.193,100.402,98.948,100.928,102.01,103.196,100.577,99.495,99.608,100.175,101.196,99.526,100.825,100.041,99.753,99.495,100.124,100.67,101.546
886.321,100.515,98.66,103.763,103.629,103.649,101.072,100.784,100.66,101.505,101.938,101.979,100.835,101.794,100.763,100.474,101.0,101.526,101.959
886.449,101.897,99.804,102.804,102.979,103.052,101.268,100.701,101.216,100.577,102.464,100.856,101.526,101.093,100.691,100.67,101.34,101.433,101.814
886.577,100.515,99.794,104.082,103.021,104.505,101.443,101.856,100.763,100.577,101.0,100.165,100.969,99.639,100.928,100.093,101.227,101.485,101.948
886.705,99.928,99.66,101.928,102.691,102.495,99.722,100.66,99.897,100.196,101.062,100.103,100.67,100.485,101.784,100.175,101.546,101.165,102.01
886.833,100.959,99.052,101.691,103.794,103.526,100.495,101.227,99.897,100.938,100.175,101.01,101.289,101.34,101.072,100.0,101.515,100.897,100.907
886.962,101.742,100.526,103.505,103.794,103.969,100.835,101.33,101.351,101.186,102.598,101.299,101.423,101.464,99.897,100.052,101.268,100.918,102.021
887.09,100.649,99.165,101.082,103.588,102.588,100.155,99.876,101.093,100.062,102.536,99.835,101.155,100.969,100.289,99.773,100.763,100.969,100.763
887.218,100.01,99.907,102.392,103.072,102.505,100.124,100.062,99.722,101.237,101.866,99.918,100.876,100.742,100.278,99.907,100.887,100.722,101.753
887.346,99.598,98.773,101.299,103.567,104.763,99.227,99.979,99.072,100.258,101.454,98.784,98.588,98.732,99.443,99.371,101.021,99.794,100.082
887.474,101.732,99.433,102.598,102.505,103.454,101.804,100.216,100.371,102.021,101.082,101.124,100.144,101.381,99.742,101.443,102.67,101.082,102.206
887.602,100.804,99.814,101.742,102.742,103.247,101.742,101.01,100.423,100.577,101.897,100.495,101.361,100.835,99.845,100.33,102.082,101.546,102.021
887.73,100.062,98.247,101.835,102.732,103.351,99.825,100.866,99.196,100.031,101.526,99.598,99.773,98.742,100.072,99.505,100.34,100.753,100.186
887.858,100.598,100.144,102.247,103.515,102.526,100.557,100.237,100.196,100.351,101.866,99.773,100.907,100.062,99.794,99.897,99.794,99.567,101.629
887.987,101.175,99.351,102.711,104.041,104.113,100.464,100.392,99.907,98.423,100.67,100.763,100.505,101.144,99.526,99.454,99.392,100.392,100.825
888.115,99.804,98.423,103.825,103.32,104.227,99.247,99.959,98.959,99.546,101.206,100.918,100.794,98.289,99.639,99.464,99.928,100.443,100.505
888.243,101.423,101.093,102.546,102.536,104.639,100.082,102.495,101.402,101.454,102.619,100.856,101.361,100.381,100.845,100.412,101.814,102.041,102.041
888.371,101.443,100.866,102.825,102.948,103.845,100.546,102.361,100.598,102.629,102.093,101.381,100.979,100.814,101.804,100.32,102.784,101.268,101.278
888.499,102.392,100.062,104.959,104.907,104.247,100.959,102.639,101.722,102.062,102.144,100.433,101.093,101.32,101.557,100.866,101.804,101.907,101.237
888.627,100.454,99.103,102.175,104.577,103.825,99.918,99.763,99.557,100.526,100.866,99.866,99.392,99.144,100.639,98.866,99.278,99.546,100.608
888.755,98.753,99.969,102.144,104.062,103.351,101.216,99.68,100.196,100.515,100.928,100.938,100.124,99.423,100.258,99.165,100.402,100.031,100.361
888.883,100.67,100.021,104.464,105.34,105.505,101.124,101.691,100.485,100.742,100.278,101.175,101.103,100.041,99.557,100.093,101.866,101.412,100.887
889.012,100.711,99.608,103.216,104.247,103.701,99.34,100.031,100.062,99.412,100.515,100.33,99.701,99.722,100.464,99.443,101.309,101.124,101.443
889.14,99.598,99.072,104.464,103.691,103.763,99.763,100.052,99.34,99.082,100.67,99.608,99.247,99.402,99.639,99.299,100.825,100.072,101.052
889.268,98.887,99.124,103.041,101.722,103.041,99.907,100.247,99.454,99.392,102.144,99.268,100.402,99.814,98.701,99.928,100.309,100.082,100.948
889.396,99.01,100.237,101.598,103.711,103.536,100.443,100.052,100.402,99.381,101.485,100.392,100.134,100.072,100.866,100.351,100.546,101.515,100.99
889.524,100.309,99.412,102.804,104.289,102.711,100.557,100.175,99.711,99.34,101.526,100.938,99.948,99.897,100.948,99.639,100.763,100.113,101.392
889.652,100.825,99.536,102.959,101.619,103.619,101.0,100.897,100.186,100.742,101.464,100.887,101.072,99.34,99.495,99.536,100.433,100.608,101.247
889.78,100.206,99.464,102.371,103.062,102.918,100.247,99.784,99.938,100.784,101.897,100.454,101.495,99.773,100.381,100.041,100.505,100.495,100.526
889.908,100.412,98.711,102.887,102.041,103.361,100.412,100.526,100.423,99.392,102.021,99.804,99.835,99.361,100.113,99.794,101.639,100.66,100.216
890.037,100.876,99.887,103.567,103.577,103.763,100.443,99.495,99.536,100.866,100.278,99.361,99.639,99.66,100.299,99.866,100.485,100.598,100.794
890.165,99.835,98.134,102.567,103.33,102.567,100.485,99.237,100.835,100.021,99.876,99.928,99.031,98.794,98.856,98.928,100.062,99.866,101.134
890.293,100.897,99.773,102.155,101.577,103.021,101.01,99.969,101.052,100.227,100.082,100.557,101.206,100.454,100.206,99.784,99.938,101.598,101.794
890.421,100.165,99.062,103.928,102.897,103.412,101.031,99.979,100.546,100.979,101.948,101.01,100.433,100.619,100.082,100.093,101.412,101.124,101.753
890.549,101.031,100.763,103.67,103.33,102.608,101.588,100.742,100.938,101.32,103.423,99.835,100.979,100.701,100.845,100.268,101.464,102.701,100.763
890.677,99.629,99.32,102.567,102.268,102.113,100.33,98.887,100.454,100.206,101.103,99.598,99.608,100.577,99.32,98.99,99.67,100.361,100.464
890.805,100.268,99.474,102.423,103.278,102.784,101.381,100.825,99.546,100.155,100.887,99.351,99.948,99.856,100.948,100.34,100.918,101.99,100.732
890.933,100.258,99.701,103.031,102.907,103.155,101.268,100.845,101.732,100.01,100.649,100.186,100.165,100.227,99.918,100.134,100.278,101.113,100.423
891.062,100.536,99.918,102.794,103.887,104.01,100.247,100.485,101.113,99.216,101.082,99.392,100.103,100.392,100.371,98.887,101.072,100.866,100.165
891.19,101.299,99.897,103.897,104.495,103.237,100.423,100.701,101.216,99.907,101.062,100.588,100.711,99.804,100.124,99.443,100.907,100.443,100.619
891.318,101.691,99.381,104.01,103.113,104.278,102.072,101.412,100.536,101.546,102.495,101.371,101.557,100.289,101.907,100.804,101.031,101.247,101.773
891.446,101.247,100.062,103.598,102.897,104.124,101.206,101.309,101.247,100.876,100.887,101.546,101.526,101.237,100.536,100.0,102.227,101.464,100.814
891.574,99.66,99.629,102.021,103.165,104.093,100.722,99.794,100.825,100.072,101.567,98.948,100.505,99.763,100.577,99.588,100.691,100.619,100.732
891.702,100.124,99.289,102.165,101.608,102.66,100.309,98.856,98.948,100.144,100.619,99.103,100.082,98.722,99.278,98.835,99.814,99.237,100.186
891.83,101.381,99.814,102.897,101.907,102.567,100.454,99.619,100.227,99.969,101.247,100.062,100.67,99.887,99.557,99.814,100.804,100.392,99.99
891.958,101.155,100.794,104.237,103.144,103.041,101.825,99.608,100.495,100.619,101.402,100.113,100.918,100.67,99.722,100.464,100.856,100.742,100.247
892.087,101.186,100.969,102.897,102.103,102.144,101.351,101.381,101.258,100.567,101.773,101.33,100.32,100.907,100.948,100.66,101.144,101.093,100.773
892.215,101.536,100.103,103.68,103.052,104.103,100.845,101.155,101.938,101.505,101.907,102.052,100.546,100.536,100.701,100.567,102.072,101.67,101.041
892.343,101.742,101.072,105.031,103.856,102.918,100.804,101.134,102.485,101.34,101.361,100.186,102.227,101.031,100.691,100.361,102.196,101.897,100.546
892.471,99.485,99.928,102.474,103.66,103.598,100.268,100.454,100.763,99.691,101.979,99.742,100.32,100.093,100.969,100.134,99.866,100.979,100.144
892.599,101.392,99.938,103.639,104.34,103.711,99.804,100.237,100.103,100.134,101.155,100.495,100.99,100.34,100.546,100.072,100.66,102.402,100.959
892.727,101.464,100.845,103.206,103.031,102.01,101.567,99.99,102.371,102.216,102.113,101.124,101.299,101.423,101.175,101.619,101.206,101.619,101.866
892.855,102.227,100.918,102.515,103.423,105.031,100.557,100.381,101.237,100.134,101.474,100.711,101.495,100.959,101.412,99.99,102.01,101.454,101.887
