Laser Delay [ns];TA1 [mOD];TA2 [mOD];TA3 [mOD];TA4 [mOD];TA5 [mOD]
4330;-0.104598;-0.563481;-0.868873;-0.332473;0.091811
4340;0.044030;-0.351196;0.099589;-0.148519;-0.465961
4350;-0.245348;-0.231705;-0.109651;-0.274169;0.073464
4360;-0.008254;-0.150640;-0.491368;-0.385275;-0.048205
4370;-0.189834;-0.772796;-0.273033;-0.288050;-0.258890
4380;-0.241797;-0.438632;0.292054;-0.205451;-0.366249
4390;-0.117462;-0.137831;-0.084000;-0.228343;0.019278
4400;-0.152218;-0.209263;-0.207003;-0.597555;0.122142
4410;-0.183467;-1.036151;-0.211962;0.064196;-0.281966
4420;-0.297313;-0.278995;-0.051885;-0.058248;-0.197039
4430;-0.116068;-0.218495;-0.187233;-0.227374;0.193726
4440;-0.077068;-0.084696;-0.019275;-0.034847;-0.500830
4450;-0.414526;-0.421844;-0.350100;-0.419796;-0.122613
4460;0.428770;-0.547642;-0.124740;-0.408119;-0.301574
4470;-0.519311;-0.182221;-0.339634;0.288374;-0.195107
4480;0.074813;-0.394526;-0.333713;-0.205510;0.269982
4490;0.109137;0.023821;-0.269474;-0.354462;0.046366
4500;0.306773;-0.239031;-0.053691;-0.021104;-0.415856
4510;-0.125267;-0.043969;-0.095965;-0.221496;-0.200572
4520;-0.260199;0.097123;-0.193175;-0.153573;-0.067526
4530;0.335707;-0.131698;0.183993;-0.221963;-0.189133
4540;-0.155575;-0.235052;0.202897;-0.155362;0.043611
4550;-0.316856;0.087638;-0.160143;-0.225224;-0.309905
4560;-0.408882;-0.254681;0.281190;-0.138894;0.067474
4570;0.450888;-0.135031;-0.236436;-0.233096;-0.224040
4580;-0.252195;0.233521;-0.155641;-0.288479;0.410576
4590;-0.210903;-0.471268;0.144607;0.012383;-0.430827
4600;0.165543;-0.170792;0.382836;0.084381;-0.455535
4610;-0.493542;0.129993;-0.288348;-0.076586;-0.369443
4620;0.075713;-0.172602;-0.181317;0.087576;0.150607
4630;-0.133454;-0.151521;-0.307053;0.014680;-0.077151
4640;0.231861;-0.160670;-0.520191;0.103159;-0.402604
4650;-0.214269;-0.140139;-0.510530;0.124798;0.159384
4660;0.017435;-0.354964;-0.304376;-0.357236;-0.228204
4670;-0.916340;-0.167972;-0.286894;-0.123431;-0.317597
4680;-0.353019;-0.609456;-0.217888;-0.482062;-0.410336
4690;0.232545;-0.383201;-0.417954;-0.181185;-0.005967
4700;-0.631735;-0.136469;-0.129463;-0.096253;-0.088154
4710;-0.043562;-0.018781;-0.589137;0.011469;-0.363412
4720;-0.067439;-0.215546;-0.177240;-0.726574;-0.219818
4730;-0.346233;0.207581;-0.091795;-0.162828;-0.296597
4740;-0.649535;-0.214790;-0.133987;-1.019164;-0.334136
4750;-0.180642;0.245977;-0.172624;-0.159196;-0.357366
4760;-0.193047;0.065466;-0.475207;0.088939;-0.513837
4770;0.003667;-0.313810;-0.065646;0.100878;-0.524919
4780;-0.433175;-0.335675;-0.607373;0.175237;-0.044105
4790;0.061925;0.016487;-0.181282;-0.257392;-0.270879
4800;0.024760;-0.219756;-0.275682;-0.139925;-0.004134
4810;-0.443517;0.130492;-0.503921;-0.212889;0.112972
4820;0.196421;0.082492;-0.410082;-0.478778;-0.169504
4830;-0.177080;-0.129189;-0.205281;-0.320604;-0.164813
4840;-0.312866;0.493798;-0.178554;-0.071082;-0.388167
4850;-0.348264;-0.160779;-0.170787;0.149064;0.141328
4860;-0.051788;-0.289049;-0.151537;-0.272350;-0.401048
4870;0.099513;0.309291;-0.319080;-0.709502;-0.144181
4880;-0.648006;0.170374;-0.157054;-1.121738;-0.169833
4890;-0.156802;-0.164435;-0.430048;-0.338631;0.121626
4900;-0.560305;-0.196854;-0.587226;-0.102309;0.215297
4910;-0.149910;-0.286273;-0.242413;-0.470714;-0.243337
4920;-0.028411;-0.367258;0.013319;0.376441;-0.362759
4930;-0.244629;0.064577;0.061513;-0.014675;-0.024789
4940;0.076989;-0.083362;-0.341728;0.014677;-0.371479
4950;-0.022007;0.370136;-0.426454;-0.652175;-0.410701
4960;-0.401796;-0.032974;-0.253817;-0.226640;0.069304
4970;-0.564862;-0.256408;-0.399979;0.173441;0.082647
4980;-0.913560;-0.294588;-0.073026;0.072933;0.136844
4990;-0.172793;-0.554287;-0.244765;0.286235;-0.161581
5000;-0.449046;-0.186937;-0.161985;-0.128913;-0.257022
