Laser Delay [ns];TA1 [mOD];TA2 [mOD];TA3 [mOD];TA4 [mOD];TA5 [mOD]
4490;1.000406;0.218721;-0.550288;0.996140;-0.440932
4500;-0.331685;-0.320656;-0.238396;-0.207040;-0.594856
4510;0.436176;0.303777;0.541122;0.094808;-0.249800
4520;1.111329;0.530069;0.570604;-0.292640;0.111257
4530;0.427870;-0.181005;0.436593;-0.316235;-0.274380
4540;-0.291926;0.255656;-0.014377;0.015605;0.065327
4550;-0.079684;0.087161;-0.568807;0.101223;-0.216239
4560;0.058883;0.433860;0.267762;-0.304888;0.027827
4570;0.232717;-0.398570;-0.300094;0.444245;0.317248
4580;-0.205499;0.334598;-0.356032;-0.125168;0.117991
4590;0.204260;0.184015;0.209811;0.201349;-0.152878
4600;0.246995;0.265109;0.650049;0.101653;-0.170200
4610;-0.314939;0.386929;0.221223;0.250429;0.189558
4620;0.514929;0.205894;-0.191551;0.983512;0.252000
4630;0.449411;-0.181876;-0.236877;-0.121777;0.881207
4640;-0.695424;-0.503748;0.435060;-0.174446;-0.393469
4650;-0.086928;-0.268491;-0.875809;0.247972;0.093513
4660;0.763873;0.087965;0.142949;0.916133;0.178959
4670;0.195100;0.200469;-0.173327;0.458951;-0.814833
4680;-0.146956;0.125140;0.037194;0.140333;0.797850
4690;0.456883;0.266658;0.356909;1.192436;-0.448848
4700;0.747787;0.384186;-0.413136;-0.338520;0.188717
4710;1.054775;0.121793;0.453690;-0.237006;0.401680
4720;0.110091;0.524117;-0.533994;0.007589;0.680627
4730;0.798528;-0.153970;-0.068084;-0.314381;0.082658
4740;0.046203;-0.221615;-0.313368;-0.093152;0.614759
4750;0.607614;0.854642;0.187655;0.505693;0.736273
4760;-0.213037;-0.539354;0.162037;-0.075905;-0.156329
4770;0.709069;0.165916;-0.234630;-0.104606;0.827778
4780;0.714730;-0.294742;0.818817;-0.315352;1.196154
4790;0.434111;0.230526;0.990051;0.604947;-0.533737
4800;0.011015;0.356569;0.046515;0.309511;0.557179
4810;-0.299557;-0.034670;0.302604;-0.584604;0.008426
4820;0.476705;0.865569;0.466816;0.485993;-0.251590
4830;-0.483241;0.657491;0.409536;-0.020669;-0.139044
4840;1.718634;-0.310309;0.554029;0.356690;0.535749
4850;0.272113;0.933288;0.833051;-0.313547;0.342555
4860;-0.629030;0.109913;-0.674138;0.353398;-0.232557
4870;0.359373;0.191589;0.868964;0.082600;0.239202
4880;0.819043;0.470717;-0.201376;0.530634;0.714423
4890;0.032214;0.081613;0.254737;-0.000843;0.626140
4900;0.341151;-0.526887;0.307064;-0.367761;-0.584947
4910;-0.210408;-0.887368;0.186462;-0.075431;0.100710
4920;1.386132;0.081663;0.674295;-0.158149;0.186203
4930;0.063524;-0.023260;0.712640;1.234545;0.410340
4940;-0.087272;-0.079107;-0.391708;0.028662;0.622294
4950;-0.129199;-0.244937;-0.214096;0.370301;-0.593500
4960;0.302598;0.577789;0.152721;-0.198022;0.080018
4970;-0.888532;-0.628382;-0.765380;0.289677;0.080903
4980;1.234775;-0.860894;-0.975572;-0.207882;0.075801
4990;0.371279;-0.354840;0.259770;-0.322384;0.507154
5000;0.221988;-0.114230;0.366324;0.826130;-0.439576
