Laser Delay [ns];TA1 [mOD];TA2 [mOD];TA3 [mOD];TA4 [mOD];TA5 [mOD]
4510;0.061254;0.428898;0.353942;-0.067336;0.866641
4520;-0.223142;0.278943;0.079599;0.999661;0.672421
4530;-0.719980;0.817778;0.007313;0.354594;0.280665
4540;-0.360383;0.408936;0.648048;0.758574;0.671163
4550;0.726795;0.505367;0.641639;0.766229;-0.458820
4560;-0.595958;0.259499;0.839450;0.283347;0.083349
4570;0.604789;-0.483547;1.284923;-0.293474;1.243345
4580;1.384357;-0.314637;1.674346;0.460067;-0.237473
4590;0.819534;-0.580488;0.846923;-0.630008;0.918831
4600;-0.577993;0.544131;0.205602;-0.246865;0.533120
4610;0.667073;1.433183;0.341228;0.793499;0.309848
4620;0.331683;1.150214;-0.099197;-0.456869;0.234638
4630;-0.342484;-0.405613;1.663607;0.604401;-0.353830
4640;1.553793;1.037591;0.580613;0.261381;1.681141
4650;0.469370;0.111545;2.028623;0.082491;0.806594
4660;-0.662815;0.507928;0.147997;0.518085;-0.127574
4670;0.246851;0.506139;0.334449;0.824961;1.402318
4680;0.984479;0.509368;1.507857;0.144601;1.248623
4690;-0.464049;0.345903;-0.125195;1.385438;1.169081
4700;-0.150022;-0.416329;1.207298;-0.375202;0.809428
4710;-0.427761;0.611076;0.309005;-0.931193;0.103578
4720;0.158520;0.706359;-1.662221;1.489538;0.177652
4730;-1.169166;1.446942;0.512880;-0.407243;0.615493
4740;0.153652;-0.666528;0.848834;-0.121206;1.544631
4750;1.309262;0.447884;1.548755;1.276173;0.173335
4760;-0.254687;-0.941563;-0.290946;0.521622;0.555286
4770;0.765233;1.343668;-0.183351;0.693150;-0.922951
4780;0.811199;1.793333;1.744403;0.874450;-0.256547
4790;0.382809;0.361374;0.334768;0.667017;0.564084
4800;0.499988;0.972434;-0.687682;1.921915;-0.211768
4810;-0.121358;-0.079100;-0.281907;-0.327316;1.000581
4820;1.330998;-0.692013;-0.195025;-0.183945;-0.251599
4830;0.559656;0.315181;0.457531;0.257507;-0.434697
4840;-0.602227;-0.251614;-0.795252;0.041157;0.492489
4850;0.358260;0.297042;0.668208;-0.570659;-0.142145
4860;0.867885;-0.680696;0.988065;-0.427467;-0.072024
4870;0.294004;-0.948286;0.961039;0.132404;0.231113
4880;-0.055359;0.636174;-1.042514;0.353821;-0.030234
4890;1.119293;-0.402666;-0.505719;0.368510;-0.721144
4900;-0.092836;0.340894;-0.590296;-0.619453;-0.316184
4910;0.799442;0.832876;-0.518824;-0.495061;-0.163581
4920;0.110258;-0.798095;0.957612;-0.079181;-0.302546
4930;0.403710;0.283452;-1.008814;-1.556189;-1.087528
4940;-0.391076;0.628140;0.117910;-1.104621;-0.433210
4950;1.064883;0.139081;1.026566;0.494711;-0.415740
4960;-0.240937;0.696310;0.035156;2.096445;0.638356
4970;0.167860;0.955882;0.944070;0.711209;-1.038044
4980;-0.596792;0.311882;-0.318449;-0.358618;0.384559
4990;0.475317;-0.168801;-1.437700;-0.565492;0.779000
5000;-0.596224;-0.104789;0.565618;1.485790;0.402626
