Laser Delay [ns];TA1 [mOD];TA2 [mOD];TA3 [mOD];TA4 [mOD];TA5 [mOD]
4480;0.037401;0.072710;0.522272;0.064287;0.384972
4490;0.185265;0.308204;0.153125;0.034613;0.660995
4500;0.483045;-0.196499;-0.095036;0.366853;-0.214213
4510;0.306975;0.359116;-0.328161;0.108781;0.210473
4520;0.070927;0.199045;0.052404;0.073566;0.529227
4530;0.155094;0.463455;0.120224;0.117545;0.063431
4540;0.220079;0.337553;-0.128330;-0.010440;0.353752
4550;0.172515;0.151427;0.114057;-0.051594;-0.324003
4560;0.166186;0.140793;0.069231;0.440958;0.171013
4570;0.419074;-0.031380;0.313246;0.367828;0.104131
4580;0.285031;0.085343;0.145622;0.538685;0.247868
4590;-0.049450;0.293758;0.040915;0.116549;0.007605
4600;-0.102170;0.181932;0.224830;-0.224561;-0.063542
4610;0.262236;0.307406;-0.169086;0.094633;0.084164
4620;0.101122;0.233252;0.043086;0.147397;-0.197103
4630;0.006594;0.361171;0.289999;-0.003305;0.079865
4640;0.503220;-0.021975;0.226075;0.356168;0.259195
4650;0.208042;0.263814;0.479617;-0.133766;0.281006
4660;0.528255;0.032383;0.368137;0.179834;-0.392121
4670;0.182772;0.366637;0.280318;0.071028;-0.040217
4680;-0.074695;0.522115;0.386251;-0.037381;0.008700
4690;0.192241;0.443346;0.297900;-0.057767;0.145029
4700;0.172250;-0.083012;0.372747;0.552188;-0.032087
4710;-0.186780;0.368370;-0.147144;0.109973;-0.050053
4720;0.032365;-0.073038;-0.045756;-0.025297;0.195926
4730;0.176241;0.121386;-0.225902;0.280008;-0.309811
4740;0.548660;0.293278;0.056619;0.139228;0.057116
4750;0.324568;0.347600;0.394650;0.192803;0.132143
4760;0.259334;0.178662;0.050086;0.126626;-0.147473
4770;0.189418;0.572616;0.336750;-0.035240;-0.022320
4780;0.418750;0.098722;0.417996;-0.103544;0.166968
4790;-0.518337;0.268382;0.086469;-0.008815;0.296046
4800;-0.303707;0.326792;0.090919;0.181735;0.530041
4810;0.067936;0.541767;0.274803;0.339421;0.231196
4820;-0.301188;0.489382;-0.155094;0.320076;0.066402
4830;0.093803;0.177580;0.490927;0.101911;0.222085
4840;0.125638;0.096841;0.272441;0.218619;-0.140971
4850;0.139382;0.280282;0.143699;0.370482;0.059306
4860;0.306106;0.241169;0.293337;0.089282;0.132819
4870;0.267942;0.349252;0.255076;0.176329;0.284268
4880;0.035595;0.346566;0.062022;0.062263;0.199777
4890;0.855608;0.796418;-0.049493;0.062331;0.171387
4900;0.481618;0.065142;-0.213826;0.163230;0.249275
4910;-0.002189;0.243013;-0.058764;0.060111;0.064270
4920;0.343821;0.405076;0.170222;0.436127;0.214785
4930;0.153905;0.445443;0.061475;0.346439;-0.222913
4940;0.100899;-0.036120;0.120858;-0.064540;0.071926
4950;0.020831;0.193496;0.176878;-0.004968;0.144416
4960;0.491619;0.363333;0.036474;-0.196769;-0.042515
4970;0.172566;-0.119704;0.336506;0.024825;0.412331
4980;0.192740;0.258543;-0.192119;0.170408;0.080705
4990;0.092026;0.398169;-0.286543;0.070052;-0.069222
5000;0.311527;-0.131222;0.009252;0.038070;0.312862
