Laser Delay [ns];TA1 [mOD];TA2 [mOD];TA3 [mOD];TA4 [mOD];TA5 [mOD]
4530;0.476976;-0.156530;0.853820;0.113179;0.270828
4540;-0.628135;1.359718;0.962681;0.341655;0.079008
4550;1.455625;0.261704;0.717301;0.557476;0.638191
4560;0.498320;0.288559;0.615627;0.414100;0.513402
4570;1.331620;0.494244;1.019666;0.223388;1.256579
4580;0.303119;0.007853;0.073911;0.751718;0.565459
4590;0.627461;0.838550;0.081288;0.669555;0.667944
4600;-0.774499;1.400752;0.636045;0.924982;0.493237
4610;1.087576;1.373969;0.836245;0.693010;0.538675
4620;0.709684;0.183033;0.607177;-0.280835;0.665462
4630;-0.363853;0.357645;1.018038;1.075387;0.099604
4640;1.440772;1.406735;0.443497;0.677337;0.945048
4650;0.178783;0.752142;0.427576;0.786897;0.707622
4660;0.410895;0.773828;1.215211;1.415099;0.495531
4670;0.912751;0.620483;0.616829;0.495350;0.519257
4680;0.245566;-0.325447;1.097400;0.236013;0.154035
4690;-0.233458;0.417724;0.577122;0.900125;0.261413
4700;0.848141;0.466369;0.511771;0.707414;0.818395
4710;0.079422;0.983210;0.999200;0.478140;0.571262
4720;-0.002438;0.950931;0.386833;0.204665;1.107698
4730;0.568711;1.127150;-0.331409;0.923976;0.329763
4740;0.079407;0.100046;0.355765;0.073268;0.445668
4750;1.258298;-0.456345;0.139214;0.382585;0.767660
4760;0.865322;1.399285;0.648623;0.241988;0.412902
4770;0.220318;0.215563;1.163613;0.523195;0.406868
4780;0.603828;0.154668;-0.176040;0.978432;0.580802
4790;0.048734;0.563788;1.392969;0.585851;1.480325
4800;0.183284;0.585007;0.627259;0.333420;0.119642
4810;0.984672;1.611415;0.606141;1.170369;0.385422
4820;0.844830;-0.126180;0.000492;1.012365;0.756858
4830;0.618613;0.830626;0.664977;0.596657;-0.573838
4840;0.758089;0.834820;0.729384;0.183413;0.881506
4850;0.876648;-0.464844;0.797308;1.256606;0.688222
4860;-0.174105;0.773847;1.051151;0.695043;0.605041
4870;0.497867;0.771172;1.087550;0.987061;0.419750
4880;0.434602;0.795393;0.490085;0.997871;0.575212
4890;0.539648;0.960806;0.590307;0.276918;1.205607
4900;1.151715;1.406043;0.144032;0.650629;0.780737
4910;1.309522;0.328472;0.269833;0.523964;0.745426
4920;0.128790;1.052078;0.881153;0.215417;0.663641
4930;0.887898;0.419981;0.075670;0.516065;0.739760
4940;0.649328;0.885543;1.002980;0.713721;0.363200
4950;0.653836;0.255354;0.777818;-0.126399;1.176465
4960;-0.035128;1.359941;0.563930;0.232611;1.312605
4970;0.434259;0.894300;0.147310;1.276656;0.396024
4980;1.653437;0.341335;-0.335453;1.064358;0.549124
4990;0.638274;1.202584;-0.586796;-0.336072;0.460968
5000;1.174555;0.961124;0.340220;0.421223;0.641956
