Laser Delay [ns];TA1 [mOD];TA2 [mOD];TA3 [mOD];TA4 [mOD];TA5 [mOD]
4540;0.965952;1.526008;1.521489;1.663307;1.280863
4550;1.456795;1.349175;0.973556;1.383829;0.518946
4560;1.475324;1.526871;1.178177;1.229610;1.871339
4570;1.329381;1.315744;1.606328;0.790540;1.429407
4580;1.467047;1.673549;0.710964;1.645099;1.639580
4590;1.447438;1.183206;1.328148;1.178151;1.558994
4600;1.735699;1.565161;1.465080;1.702148;1.987530
4610;1.528254;1.309591;2.166182;0.979518;1.397879
4620;1.959462;1.154253;0.999898;1.508749;1.336149
4630;1.215619;1.772054;1.371488;0.460355;1.709371
4640;1.114965;1.719145;1.294925;1.817598;1.458612
4650;0.920658;0.813437;0.759384;1.720722;1.491254
4660;1.580761;1.310528;1.952476;1.362339;1.974814
4670;1.283030;1.702957;1.589783;1.677835;1.934765
4680;0.922809;1.921292;1.262167;1.258259;1.657353
4690;1.304634;1.424367;1.060280;2.309766;1.516592
4700;1.502065;1.082465;0.990711;1.336332;1.512347
4710;2.546081;1.568763;0.958312;0.619343;1.458338
4720;1.429708;1.649788;1.837064;1.830798;1.302424
4730;1.251588;1.594654;1.507710;1.726170;1.803881
4740;1.455427;1.764961;1.045249;1.933550;1.605302
4750;1.296460;1.579636;1.587241;1.929519;1.281412
4760;1.434307;1.782058;1.900059;1.735906;1.520889
4770;1.575151;1.139943;1.293418;1.303762;1.067874
4780;1.321908;1.329531;1.512384;1.338422;1.308883
4790;1.652007;1.217036;1.199184;1.808750;1.160035
4800;1.981330;1.881516;1.499208;2.438481;1.761843
4810;1.408102;1.011205;0.792918;1.664652;1.383712
4820;1.022797;1.241535;1.966063;0.963444;1.493259
4830;1.573207;1.766084;2.050194;1.488223;1.754288
4840;1.439535;1.139833;1.334351;1.358334;1.743323
4850;1.535964;1.058996;1.703336;1.684602;1.215059
4860;1.572989;1.744084;1.797338;1.509433;1.419506
4870;1.160941;1.086524;1.077587;1.568783;1.931554
4880;1.356813;1.808382;1.729255;0.950324;1.374565
4890;1.362414;1.335491;1.314990;1.553106;1.613812
4900;1.416430;1.235182;1.642170;1.470109;2.090075
4910;1.184258;1.119285;1.855142;1.568169;1.286064
4920;1.184402;1.805114;0.973901;1.502678;1.357575
4930;1.654427;1.280847;1.125511;1.532057;1.405247
4940;1.633916;0.969679;1.192554;1.061963;0.579216
4950;1.321693;1.225955;1.542737;1.335699;1.627643
4960;1.771241;1.375203;1.397486;1.880289;1.231596
4970;1.518369;1.936151;1.591002;0.828412;1.322315
4980;1.764765;1.048508;1.619644;0.902259;1.572102
4990;0.660922;1.977191;1.207111;1.333563;1.691679
5000;1.180074;1.287636;0.614253;1.086286;0.868365
