lambda[nm],I_Ref[au],I_Dunkel[au],I_70_70[au],I_70_80[au],I_70_90[au],I_70_100[au],I_70_110[au],I_70_120[au],I_70_130[au],I_70_140[au],I_90_70[au],I_90_80[au],I_90_90[au],I_90_100[au],I_90_110[au],I_90_120[au],I_90_130[au],I_90_140[au]
607.649,659.763,102.598,1729.577,1829.505,1837.381,1082.412,1071.186,1118.206,1118.619,1259.691,867.814,887.598,819.897,872.577,860.515,916.938,958.464,1062.804
607.777,664.99,102.608,1742.258,1818.464,1830.794,1089.495,1071.608,1116.619,1113.588,1255.351,869.979,890.093,816.454,874.381,847.938,922.113,955.918,1057.763
607.905,660.103,102.082,1748.938,1815.165,1843.216,1083.526,1075.918,1126.361,1123.041,1261.299,882.887,893.206,827.093,861.938,853.794,912.464,968.082,1060.505
608.033,656.515,103.082,1733.948,1826.227,1844.474,1094.557,1079.351,1126.938,1111.546,1266.557,883.237,890.588,825.928,875.278,861.124,926.227,961.082,1065.763
608.162,655.227,102.742,1729.804,1825.155,1844.557,1089.536,1071.773,1121.371,1117.041,1260.258,881.546,888.67,813.165,855.268,852.897,915.495,956.124,1058.144
608.29,657.371,101.392,1750.814,1819.928,1838.866,1085.155,1076.206,1127.237,1119.093,1265.907,881.763,882.722,813.814,867.052,854.557,921.299,957.423,1065.309
608.418,669.835,102.031,1763.103,1839.485,1852.887,1101.33,1088.041,1127.938,1125.021,1272.928,883.701,902.392,824.433,876.639,855.68,926.691,957.649,1061.392
608.546,660.753,101.309,1737.856,1819.196,1827.608,1090.268,1084.577,1120.423,1124.412,1260.381,876.557,892.804,816.299,874.278,858.32,912.99,960.0,1060.155
608.674,659.474,101.619,1752.216,1841.216,1848.835,1088.186,1088.711,1128.454,1123.928,1274.454,881.454,901.835,827.918,878.557,868.505,930.433,961.619,1063.0
608.802,655.639,103.196,1763.371,1834.464,1863.361,1092.763,1083.423,1129.629,1124.515,1274.515,878.835,891.608,809.454,872.598,852.0,914.701,956.299,1058.907
608.93,666.165,102.598,1755.897,1842.938,1854.567,1106.041,1092.928,1139.454,1127.175,1264.856,887.412,898.258,823.567,880.247,858.629,922.32,966.361,1064.299
609.058,656.454,103.031,1755.897,1826.34,1855.423,1099.918,1091.876,1127.67,1119.34,1262.598,884.629,895.608,821.536,864.99,850.412,912.33,958.175,1056.938
609.187,657.68,102.691,1761.959,1834.0,1847.33,1094.557,1088.175,1121.216,1115.763,1259.289,870.361,892.371,815.856,866.969,852.0,915.0,959.062,1060.443
609.315,663.299,102.639,1749.794,1826.722,1840.825,1091.742,1086.33,1122.969,1119.711,1262.423,887.753,886.825,813.856,864.773,849.701,917.196,955.464,1054.361
609.443,653.186,101.701,1762.526,1853.258,1860.134,1100.825,1085.959,1128.918,1122.0,1276.144,880.258,895.856,815.34,867.32,853.536,906.134,961.052,1055.423
609.571,662.732,102.309,1766.052,1845.443,1863.979,1102.515,1080.588,1127.093,1130.433,1259.278,887.485,898.216,811.691,862.557,854.309,912.371,949.134,1057.381
609.699,659.866,102.0,1756.814,1839.588,1853.196,1100.392,1085.876,1128.103,1123.165,1262.454,868.113,897.124,816.237,865.649,851.753,909.227,949.577,1058.041
609.827,654.67,102.412,1773.722,1867.402,1856.268,1099.33,1083.845,1129.804,1126.134,1270.99,874.907,891.505,812.258,860.804,853.237,919.464,941.134,1055.423
609.955,656.412,102.412,1768.577,1864.144,1856.742,1100.866,1084.454,1133.258,1120.309,1279.175,869.588,896.856,823.454,870.99,849.052,912.299,960.361,1058.278
610.083,651.495,102.134,1747.103,1822.825,1835.938,1098.258,1084.505,1125.619,1125.835,1262.216,867.608,884.948,815.299,856.856,853.887,912.052,952.969,1055.155
610.212,645.247,102.68,1770.392,1838.093,1864.598,1105.299,1081.299,1125.196,1119.979,1259.845,862.876,894.165,819.186,859.515,853.763,915.629,950.144,1053.072
610.34,655.567,102.021,1770.289,1861.876,1849.639,1104.866,1093.072,1136.134,1127.103,1272.175,871.072,894.371,824.711,864.082,861.979,912.887,951.845,1056.196
610.468,651.186,101.247,1793.196,1865.701,1864.835,1096.814,1092.505,1124.577,1130.536,1269.979,875.381,895.247,810.33,865.299,849.608,917.639,950.093,1057.876
610.596,653.495,103.01,1777.062,1860.33,1861.557,1109.577,1090.052,1143.031,1128.598,1270.907,873.412,898.907,823.227,862.536,855.082,908.485,955.784,1065.588
610.724,649.979,103.464,1753.041,1837.526,1843.629,1102.433,1090.773,1132.845,1130.567,1274.103,880.01,892.66,812.103,862.175,850.021,912.103,952.278,1063.536
610.852,657.784,102.361,1775.969,1855.361,1854.619,1108.144,1099.237,1133.66,1135.423,1276.485,874.649,898.299,822.474,864.144,857.041,911.072,957.093,1060.814
610.98,648.093,103.021,1782.928,1853.474,1860.485,1103.959,1107.278,1141.01,1128.351,1274.299,877.402,895.433,829.598,864.041,852.031,911.227,955.412,1054.918
611.108,651.546,101.969,1799.495,1874.0,1869.526,1111.062,1102.845,1136.103,1138.01,1283.01,876.515,908.093,819.557,866.68,847.742,918.598,969.031,1059.433
611.237,651.082,102.031,1787.361,1870.062,1871.062,1110.402,1095.567,1140.608,1130.928,1267.268,876.608,898.155,821.722,872.907,861.608,916.371,954.649,1062.68
611.365,653.258,102.433,1775.918,1850.443,1855.928,1104.021,1100.773,1142.32,1137.515,1275.577,872.814,892.763,818.763,858.093,852.134,911.186,950.67,1062.876
611.493,642.351,103.433,1790.124,1870.495,1878.485,1115.268,1111.639,1150.278,1134.381,1279.361,875.392,895.835,823.546,874.969,858.299,921.062,954.32,1062.588
611.621,651.144,102.474,1784.0,1860.856,1867.979,1116.856,1100.124,1141.134,1146.866,1267.701,877.66,892.588,822.423,876.948,851.093,920.165,957.464,1064.639
611.749,653.268,101.557,1790.258,1870.031,1870.443,1128.814,1113.649,1156.258,1149.649,1285.412,882.918,908.309,829.887,874.32,861.691,926.588,958.619,1076.454
611.877,652.598,102.093,1800.639,1890.567,1885.784,1128.237,1120.34,1169.052,1140.33,1296.753,892.289,905.928,829.485,873.536,858.701,926.247,960.186,1061.68
612.005,652.402,102.186,1805.887,1878.371,1883.856,1121.206,1110.206,1153.68,1147.928,1290.526,875.897,903.402,825.845,865.99,862.258,923.309,961.773,1073.722
612.133,651.443,102.443,1814.134,1897.247,1895.649,1136.753,1109.588,1157.959,1145.948,1287.99,875.433,911.773,835.464,869.639,862.01,923.144,960.526,1069.701
612.262,651.608,101.753,1827.474,1903.629,1916.32,1127.423,1122.784,1161.68,1145.237,1294.423,880.155,909.216,826.454,873.309,852.588,925.041,957.289,1079.99
612.39,654.66,102.381,1830.072,1899.392,1907.423,1144.588,1117.928,1163.247,1160.113,1298.289,886.165,914.526,831.577,880.887,862.979,923.567,966.876,1072.804
612.518,659.845,103.052,1827.062,1901.062,1908.268,1149.866,1121.722,1172.33,1160.866,1300.639,891.485,910.948,839.443,881.505,867.299,929.948,975.639,1071.0
612.646,655.155,103.959,1842.247,1912.412,1915.351,1138.103,1130.887,1162.371,1148.784,1298.196,883.959,911.825,831.351,883.309,861.041,933.711,964.711,1076.639
612.774,654.66,101.979,1842.433,1907.33,1914.309,1148.041,1141.577,1160.66,1154.856,1298.412,886.485,919.227,833.887,880.742,855.814,937.103,972.124,1087.113
612.902,666.619,104.268,1837.351,1903.412,1919.619,1143.216,1136.979,1182.216,1152.969,1311.392,889.711,923.742,839.371,893.186,868.979,936.258,964.99,1086.732
613.03,665.186,102.072,1843.711,1924.835,1930.041,1149.773,1138.165,1175.598,1169.66,1309.247,894.299,926.866,842.464,883.691,867.619,940.784,977.299,1080.01
613.158,660.443,102.021,1854.371,1931.175,1924.928,1145.361,1138.062,1180.845,1171.402,1314.216,898.969,920.072,843.835,878.969,872.309,943.567,977.186,1089.258
613.287,659.845,101.598,1867.0,1943.897,1935.753,1162.093,1152.928,1190.804,1179.01,1323.227,892.732,931.948,843.722,898.732,880.01,941.804,978.495,1091.443
613.415,662.598,102.979,1860.526,1936.691,1933.753,1161.763,1149.412,1195.278,1178.856,1321.351,901.155,938.794,850.134,900.01,880.01,945.258,984.052,1093.082
613.543,670.34,103.845,1865.629,1946.113,1954.289,1170.258,1156.557,1188.299,1177.804,1332.918,905.948,933.0,843.763,898.196,877.206,951.67,983.979,1093.711
613.671,661.866,102.608,1901.979,1946.814,1958.959,1171.897,1161.691,1196.072,1186.753,1327.619,906.041,932.629,848.165,905.567,882.845,946.825,987.381,1097.474
613.799,664.619,101.804,1892.289,1962.536,1956.557,1172.175,1156.124,1202.979,1189.969,1335.979,901.784,932.371,845.577,891.32,888.773,949.979,987.722,1091.835
613.927,671.443,103.258,1875.33,1958.784,1964.454,1177.103,1165.351,1209.258,1190.371,1326.031,904.433,936.01,851.268,895.144,884.062,945.01,995.01,1100.495
614.055,671.866,102.784,1914.268,1972.072,1994.237,1186.68,1180.99,1202.68,1189.495,1347.206,903.052,939.34,854.165,902.165,888.536,958.629,991.062,1107.722
614.183,673.371,101.866,1915.536,1978.402,1986.268,1184.041,1179.536,1226.423,1210.031,1359.68,910.784,940.639,860.773,906.062,900.485,960.701,995.567,1102.701
614.312,668.216,103.371,1903.082,1978.969,1974.289,1188.701,1174.186,1223.495,1207.567,1337.072,902.113,936.938,859.309,900.474,886.99,962.021,988.907,1105.196
614.44,669.732,103.639,1918.144,1983.072,1979.814,1202.309,1181.103,1218.567,1203.268,1350.278,905.742,944.763,859.794,908.381,893.876,954.34,994.639,1107.773
614.568,674.309,101.515,1917.691,1996.474,1994.186,1193.567,1182.732,1231.67,1210.464,1360.856,915.845,948.918,863.082,910.649,893.474,961.845,993.021,1108.577
614.696,671.041,101.567,1946.124,2010.206,2001.959,1202.144,1190.278,1230.072,1215.237,1360.216,921.124,959.412,868.082,912.536,900.134,970.309,1011.134,1122.124
614.824,672.907,101.34,1942.072,2021.412,2010.969,1201.588,1198.34,1234.495,1210.485,1372.784,913.433,956.216,875.268,908.247,908.34,973.186,1008.732,1125.67
614.952,680.093,101.68,1950.093,2027.351,2021.68,1211.299,1204.722,1238.495,1227.619,1370.186,921.309,952.763,865.742,909.598,900.309,966.052,1000.67,1120.309
615.08,680.237,101.835,1958.165,2026.567,2023.113,1211.691,1200.433,1240.557,1215.371,1387.144,922.32,967.351,872.412,926.289,909.175,978.474,1012.814,1137.216
615.208,678.897,101.814,1950.443,2025.072,2009.835,1221.938,1204.041,1237.918,1224.402,1378.423,925.763,969.01,868.412,918.907,907.371,969.072,1014.825,1128.34
615.337,685.412,101.763,1992.402,2040.371,2045.99,1221.072,1218.423,1247.845,1233.052,1385.835,920.66,970.835,878.649,931.866,918.464,973.289,1017.041,1136.021
615.465,670.113,102.0,1947.206,2026.691,2027.103,1219.309,1211.227,1236.392,1235.165,1384.887,918.464,963.938,874.206,921.938,914.753,979.588,1019.546,1131.979
615.593,684.216,101.113,1972.351,2044.062,2036.031,1234.68,1220.598,1262.082,1240.361,1393.227,930.093,974.433,881.186,932.866,918.258,977.041,1016.876,1137.557
615.721,679.392,101.639,1977.804,2050.691,2032.959,1223.371,1224.237,1249.773,1245.948,1396.588,938.33,975.443,881.649,930.67,919.68,983.113,1018.649,1143.897
615.849,688.289,102.969,2000.031,2060.588,2049.948,1249.804,1220.67,1267.722,1254.515,1407.093,925.361,978.01,887.392,938.969,913.701,993.505,1027.021,1141.99
615.977,687.619,102.227,1993.031,2073.103,2062.577,1241.567,1222.495,1257.155,1252.062,1398.598,937.165,967.557,894.381,933.196,915.134,989.309,1022.928,1144.876
616.105,679.227,102.577,1984.979,2065.268,2048.082,1229.753,1230.928,1266.526,1247.155,1395.412,919.629,979.289,886.969,939.691,919.619,987.753,1022.186,1145.619
616.233,686.392,103.876,2013.979,2090.33,2060.103,1243.082,1228.825,1265.134,1253.134,1405.856,935.99,983.01,892.536,929.278,918.34,983.289,1028.268,1162.742
616.362,692.01,100.794,2025.794,2079.247,2073.443,1247.557,1238.186,1278.155,1254.196,1398.206,938.979,979.062,900.227,927.887,926.062,997.505,1034.825,1155.32
616.49,680.196,102.866,2021.804,2098.392,2077.577,1242.093,1234.196,1281.474,1246.351,1401.948,929.227,982.773,896.454,932.289,920.134,989.969,1023.959,1147.247
616.618,689.041,101.825,2034.784,2104.876,2080.196,1265.01,1251.474,1285.052,1259.103,1412.753,930.454,981.546,897.381,938.021,931.825,996.505,1036.835,1156.278
616.746,685.959,101.691,2048.866,2110.165,2106.784,1250.289,1233.567,1281.309,1262.918,1410.608,934.278,984.794,894.031,940.309,926.082,993.072,1033.34,1144.969
616.874,677.866,101.577,2033.062,2096.577,2083.794,1260.722,1258.773,1284.165,1262.0,1420.887,934.567,992.186,901.309,942.361,929.969,1001.68,1033.103,1164.495
617.002,690.052,100.763,2038.732,2119.237,2095.041,1264.031,1249.598,1300.948,1268.268,1421.536,945.227,980.186,897.124,949.969,931.216,1006.794,1031.32,1164.629
617.13,693.32,102.134,2048.856,2113.701,2096.515,1276.371,1255.526,1290.928,1269.289,1432.175,945.144,998.309,905.814,953.887,933.082,1000.876,1040.361,1167.495
617.258,686.371,101.072,2047.041,2116.124,2112.247,1267.856,1243.784,1289.155,1263.082,1415.01,935.608,981.031,894.99,941.887,928.237,989.608,1033.979,1155.093
617.387,683.443,102.381,2050.598,2118.443,2096.33,1264.577,1249.845,1295.258,1256.825,1414.722,937.794,984.34,897.072,935.577,936.237,999.01,1031.825,1153.289
617.515,686.299,102.763,2076.082,2121.113,2102.412,1274.165,1261.309,1284.155,1279.784,1421.351,939.691,991.938,905.062,946.412,921.021,1002.072,1042.268,1172.309
617.643,685.031,101.155,2066.485,2135.485,2100.948,1271.732,1270.546,1313.763,1278.32,1438.299,947.845,1003.907,911.196,948.649,927.845,1004.113,1029.918,1168.876
617.771,690.66,102.021,2083.113,2147.216,2124.423,1287.557,1271.619,1312.948,1275.629,1435.433,937.423,1002.546,906.289,946.649,937.052,1002.784,1038.773,1173.794
617.899,693.495,102.526,2075.825,2141.794,2116.701,1289.103,1265.825,1309.381,1296.124,1438.103,936.33,993.722,906.278,948.938,931.722,1010.557,1035.196,1167.557
618.027,682.856,101.402,2069.784,2155.907,2125.67,1281.278,1266.505,1315.928,1276.557,1435.66,938.165,995.866,895.701,949.392,930.897,1003.959,1027.454,1158.031
618.155,690.052,100.814,2080.794,2144.907,2116.165,1289.814,1280.093,1319.196,1291.649,1437.619,937.753,1000.443,910.34,952.443,934.515,999.629,1040.402,1170.227
618.283,685.804,101.608,2073.031,2146.454,2119.01,1290.794,1270.165,1310.289,1280.464,1436.938,945.567,992.557,905.753,947.412,933.247,1004.845,1030.113,1166.979
618.412,693.175,101.515,2106.247,2158.144,2126.134,1289.722,1274.763,1321.639,1284.34,1442.928,940.753,1002.918,914.804,967.278,939.969,1014.928,1040.845,1172.732
618.54,686.206,102.134,2109.495,2165.443,2134.835,1290.495,1275.742,1325.814,1294.124,1435.629,944.825,1003.361,911.526,950.052,940.278,1010.649,1039.866,1178.289
618.668,685.227,101.969,2115.948,2161.845,2139.845,1289.237,1284.289,1324.546,1295.794,1440.825,949.351,1011.608,916.278,945.928,939.856,1006.68,1042.351,1175.505
618.796,688.753,103.309,2103.474,2145.763,2130.835,1297.423,1272.588,1321.155,1279.144,1440.454,949.371,1000.206,901.186,955.856,939.299,1005.412,1037.577,1163.567
618.924,698.474,104.588,2105.701,2167.495,2131.464,1305.773,1296.186,1325.402,1289.546,1452.938,941.856,1012.608,906.608,966.134,933.258,1012.381,1053.052,1174.134
619.052,685.753,101.763,2114.454,2177.216,2144.423,1300.897,1295.928,1323.619,1295.639,1454.907,945.691,1013.629,914.959,962.814,943.753,1010.866,1045.371,1173.588
619.18,687.247,102.216,2113.948,2188.031,2145.258,1307.392,1299.433,1330.237,1280.474,1455.577,945.134,1002.918,911.237,952.113,936.196,1006.567,1050.505,1176.588
619.308,687.485,102.948,2122.577,2197.165,2160.907,1294.299,1284.67,1327.66,1296.814,1449.052,954.835,1006.887,915.423,959.361,947.608,1016.546,1043.794,1181.619
619.437,686.835,102.588,2147.979,2198.979,2183.608,1301.887,1296.474,1324.536,1299.402,1461.464,944.289,1006.856,905.629,951.515,939.515,1013.732,1035.351,1173.691
619.565,696.392,101.598,2124.258,2193.175,2151.969,1312.546,1298.577,1332.041,1305.113,1447.866,950.557,1015.99,920.742,963.361,939.536,1015.216,1046.423,1185.289
619.693,681.845,101.454,2126.948,2178.299,2154.144,1309.072,1293.67,1321.196,1288.34,1452.804,941.351,1008.629,907.309,946.897,945.01,1014.031,1035.113,1176.392
619.821,686.361,100.711,2148.474,2215.392,2159.443,1314.68,1298.515,1339.464,1307.144,1468.649,940.165,1008.567,917.608,958.103,949.825,1014.701,1052.784,1175.866
619.949,690.948,100.99,2164.66,2221.072,2171.68,1310.907,1301.742,1326.361,1299.464,1455.649,945.99,1012.103,913.969,948.237,938.464,1016.567,1047.01,1177.155
620.077,683.237,101.897,2151.495,2214.546,2163.753,1321.134,1295.649,1337.072,1292.34,1460.567,942.928,1017.639,911.619,971.289,951.464,1018.784,1037.144,1176.804
620.205,684.186,102.876,2149.402,2212.918,2171.557,1322.454,1306.216,1334.206,1303.969,1453.031,941.227,1019.062,911.351,964.237,945.598,1015.237,1046.402,1178.144
620.333,683.103,101.608,2145.165,2210.361,2167.567,1313.701,1306.959,1339.99,1307.588,1467.66,941.474,1015.969,924.103,951.34,944.443,1012.144,1052.392,1178.206
620.462,694.505,101.567,2178.155,2237.835,2173.546,1332.237,1312.062,1351.216,1309.01,1476.907,949.175,1021.082,930.093,959.258,951.876,1020.557,1047.082,1194.577
620.59,692.639,101.515,2177.062,2229.052,2186.814,1323.557,1312.268,1344.402,1299.515,1473.351,952.021,1025.0,923.01,969.32,954.918,1024.505,1044.227,1184.052
620.718,688.361,100.082,2193.124,2251.402,2205.639,1331.165,1310.031,1343.526,1309.619,1482.979,951.804,1026.031,922.113,960.268,947.175,1023.557,1054.526,1179.763
620.846,686.412,102.526,2172.639,2210.876,2181.711,1324.113,1304.948,1345.062,1312.536,1469.691,939.546,1020.67,921.299,964.68,945.619,1020.258,1042.402,1184.216
620.974,683.082,100.268,2175.979,2232.876,2183.536,1333.227,1309.794,1350.649,1319.01,1474.33,944.309,1024.835,925.371,974.258,951.897,1020.876,1054.619,1181.536
621.102,679.773,101.887,2179.938,2219.753,2202.67,1326.381,1314.165,1356.887,1320.918,1475.979,948.546,1028.526,926.567,954.515,944.876,1018.175,1049.938,1184.021
621.23,686.124,102.093,2206.021,2239.938,2204.247,1340.546,1326.247,1366.412,1311.32,1466.938,945.454,1027.649,918.691,968.887,947.67,1022.918,1052.907,1185.701
621.358,687.299,101.474,2188.814,2237.577,2199.309,1336.351,1328.969,1364.412,1324.567,1473.67,946.598,1030.371,925.155,963.258,950.031,1026.649,1048.237,1188.835
621.487,684.474,100.969,2181.196,2239.381,2188.67,1332.804,1321.876,1348.175,1307.876,1479.845,944.216,1018.32,924.639,961.691,952.175,1024.433,1049.021,1179.505
621.615,686.041,101.598,2191.577,2254.237,2217.103,1338.948,1329.144,1356.979,1330.485,1487.784,945.0,1040.691,923.557,967.01,945.227,1025.021,1056.68,1182.351
621.743,691.588,101.278,2185.041,2225.907,2187.289,1340.546,1341.505,1374.268,1334.268,1501.144,944.464,1040.928,923.32,974.433,959.134,1027.01,1053.206,1189.454
621.871,684.856,102.134,2188.309,2242.124,2188.753,1337.979,1326.082,1378.619,1327.175,1479.804,939.021,1023.175,935.495,956.433,955.691,1027.918,1057.433,1192.515
621.999,683.371,102.629,2179.588,2237.237,2185.299,1336.268,1326.722,1359.144,1314.742,1474.216,939.608,1018.918,923.536,970.68,944.897,1027.289,1049.258,1179.495
622.127,684.649,100.124,2209.588,2253.237,2198.856,1347.103,1328.536,1363.794,1329.299,1476.474,938.361,1029.691,922.082,965.722,951.361,1020.784,1045.423,1191.505
622.255,686.299,101.309,2208.505,2259.103,2202.825,1347.474,1347.495,1364.32,1319.526,1479.454,935.639,1027.938,925.402,958.381,945.691,1024.186,1042.021,1197.619
622.383,678.794,100.113,2191.031,2248.928,2198.742,1342.536,1335.876,1365.557,1321.093,1484.34,947.144,1022.124,927.959,965.113,948.773,1021.041,1046.361,1183.918
622.512,678.113,100.412,2208.732,2261.247,2192.186,1351.443,1346.33,1365.268,1323.835,1490.082,948.763,1037.474,931.464,974.66,955.134,1023.773,1051.897,1191.567
