lambda[nm],I_Ref[au],I_Dunkel[au],I_70_70[au],I_70_80[au],I_70_90[au],I_70_100[au],I_70_110[au],I_70_120[au],I_70_130[au],I_70_140[au],I_90_70[au],I_90_80[au],I_90_90[au],I_90_100[au],I_90_110[au],I_90_120[au],I_90_130[au],I_90_140[au]
606.752,829.309,102.928,1508.536,1382.33,1350.258,1087.443,1044.278,986.907,954.268,941.309,1856.691,1590.619,1008.67,1023.948,934.784,958.979,915.979,959.608
606.88,831.557,102.216,1517.588,1384.371,1343.186,1092.433,1036.278,996.412,955.32,955.247,1869.763,1590.134,1009.237,1039.175,936.474,961.835,916.619,968.876
607.008,833.474,102.866,1514.412,1385.887,1348.443,1100.278,1042.773,998.289,955.443,954.474,1866.155,1590.412,1022.072,1038.742,946.701,963.608,919.33,967.66
607.137,838.649,103.485,1503.825,1381.526,1340.021,1105.856,1054.371,1001.588,955.247,952.134,1882.515,1618.021,1013.124,1032.938,945.361,961.485,923.278,967.515
607.265,831.258,101.619,1518.845,1390.113,1335.876,1095.278,1039.948,991.897,962.928,951.588,1872.278,1610.928,1021.68,1034.598,950.546,972.845,916.278,978.567
607.393,841.969,102.918,1525.103,1385.505,1352.814,1107.938,1058.866,995.763,964.588,961.763,1901.0,1626.485,1030.278,1040.247,950.392,970.639,933.979,977.546
607.521,835.237,102.701,1507.876,1380.784,1347.794,1099.804,1041.649,1003.186,962.567,962.804,1885.66,1617.196,1025.536,1037.536,945.711,976.361,923.814,976.072
607.649,831.876,102.598,1523.062,1404.361,1356.938,1104.99,1044.216,993.186,961.897,964.546,1877.67,1624.227,1016.763,1027.588,938.485,974.66,917.794,965.505
607.777,837.794,102.608,1507.845,1384.299,1336.206,1107.237,1041.887,999.433,961.186,953.845,1875.278,1613.031,1028.278,1035.639,947.629,969.216,913.33,967.588
607.905,831.814,102.082,1519.289,1385.485,1354.371,1105.371,1049.258,993.031,956.392,951.021,1874.392,1621.278,1029.515,1039.289,939.928,972.639,921.536,960.866
608.033,842.495,103.082,1518.474,1399.557,1348.021,1114.237,1056.454,1004.412,967.258,968.433,1899.814,1639.701,1027.959,1047.763,955.134,983.392,923.299,979.897
608.162,837.423,102.742,1518.515,1378.753,1351.629,1101.773,1048.835,998.278,956.546,957.464,1886.124,1628.639,1025.0,1039.144,942.639,961.031,917.155,972.021
608.29,832.711,101.392,1511.268,1381.588,1346.691,1097.495,1051.052,993.938,957.577,951.361,1886.887,1644.433,1032.01,1044.598,950.124,964.309,922.629,975.557
608.418,837.0,102.031,1523.206,1381.66,1348.876,1109.505,1058.216,1016.443,964.309,955.227,1917.474,1668.711,1037.196,1056.639,953.186,976.062,934.474,980.124
608.546,832.072,101.309,1507.268,1374.474,1338.093,1107.804,1047.948,994.918,966.979,955.227,1887.165,1640.773,1028.464,1046.567,949.557,975.031,920.629,969.423
608.674,839.258,101.619,1528.979,1385.268,1338.155,1125.639,1061.485,1004.959,962.794,966.381,1910.938,1665.412,1039.845,1059.536,960.124,983.897,923.216,983.784
608.802,828.814,103.196,1530.392,1389.691,1343.371,1108.68,1058.907,992.619,962.495,961.649,1893.402,1661.309,1041.186,1053.928,954.825,975.258,927.753,970.732
608.93,840.732,102.598,1525.722,1381.227,1345.464,1119.062,1062.691,1010.082,965.588,972.485,1915.134,1670.144,1042.536,1049.381,951.701,980.216,927.66,973.515
609.058,838.784,103.031,1521.134,1399.485,1345.887,1111.866,1054.959,994.474,957.577,957.206,1902.474,1666.773,1038.155,1046.68,948.546,976.237,918.216,971.711
609.187,838.918,102.691,1520.732,1388.082,1330.887,1110.113,1047.691,991.041,953.206,954.01,1906.918,1670.186,1028.567,1056.103,941.433,970.99,918.732,968.814
609.315,835.969,102.639,1513.876,1375.907,1337.34,1115.619,1043.845,998.856,958.381,955.258,1901.443,1666.948,1032.206,1044.155,944.763,960.34,923.598,968.629
609.443,833.887,101.701,1524.887,1381.918,1335.351,1111.031,1057.907,999.258,961.918,952.309,1913.474,1678.722,1034.784,1041.536,958.402,974.113,920.608,969.144
609.571,838.773,102.309,1519.887,1389.423,1352.216,1112.433,1042.845,1000.103,963.948,955.784,1919.196,1681.526,1033.526,1049.691,956.072,972.0,914.907,974.536
609.699,831.361,102.0,1515.804,1377.68,1337.928,1102.804,1048.412,998.557,957.856,957.66,1913.969,1690.227,1039.948,1038.392,949.99,968.278,923.082,978.856
609.827,839.969,102.412,1524.443,1393.34,1342.124,1114.175,1052.835,1006.928,959.66,955.134,1917.814,1681.567,1041.67,1039.763,946.866,968.196,912.68,975.113
609.955,836.247,102.412,1523.732,1380.485,1344.247,1111.464,1059.062,989.082,962.546,957.474,1921.753,1700.247,1036.454,1047.948,950.278,968.897,918.701,965.412
610.083,822.526,102.134,1500.969,1372.165,1325.32,1104.835,1047.691,996.67,962.814,956.505,1911.866,1694.907,1037.918,1045.124,951.67,961.062,924.918,975.021
610.212,833.289,102.68,1519.01,1372.649,1340.299,1114.577,1044.753,998.175,957.113,957.711,1924.918,1698.299,1050.99,1045.619,949.526,966.289,932.268,963.619
610.34,828.113,102.021,1509.361,1384.629,1333.454,1118.402,1051.979,1001.103,961.0,960.505,1926.68,1697.866,1044.577,1047.041,943.155,970.361,925.278,969.505
610.468,830.67,101.247,1535.722,1395.175,1342.505,1124.649,1065.557,1002.072,956.433,951.474,1922.928,1700.0,1043.144,1050.351,946.814,971.897,917.464,966.258
610.596,833.206,103.01,1520.103,1379.103,1348.66,1119.794,1054.876,1002.495,963.711,961.887,1928.258,1720.979,1042.299,1058.588,954.186,973.588,923.515,976.629
610.724,827.68,103.464,1515.66,1377.144,1326.526,1118.454,1071.67,990.722,960.01,956.67,1920.99,1709.814,1037.732,1054.196,945.103,967.598,917.753,967.619
610.852,829.402,102.361,1526.753,1378.639,1345.062,1108.134,1053.423,1000.175,950.278,972.093,1934.897,1720.825,1041.227,1054.216,951.278,968.289,918.567,970.66
610.98,839.505,103.021,1524.155,1391.577,1343.093,1118.948,1053.495,1003.825,963.34,954.907,1922.969,1725.887,1046.711,1060.948,950.577,970.763,919.041,972.897
611.108,835.32,101.969,1532.278,1393.711,1341.175,1118.722,1064.412,1003.557,967.753,953.0,1935.33,1719.814,1046.196,1058.175,952.526,971.34,932.495,966.711
611.237,832.423,102.031,1548.433,1402.165,1344.495,1118.794,1058.474,993.887,960.381,952.464,1939.876,1730.443,1041.546,1049.845,957.093,971.845,913.629,972.021
611.365,834.732,102.433,1522.237,1371.392,1337.082,1117.423,1068.433,1006.289,962.608,952.381,1936.082,1737.928,1053.289,1054.639,953.825,980.701,922.237,963.866
611.493,835.495,103.433,1522.093,1388.134,1340.526,1121.918,1063.206,1004.423,967.845,961.567,1944.258,1745.825,1048.742,1053.247,946.598,982.062,924.619,977.629
611.621,841.845,102.474,1531.959,1373.753,1332.701,1125.247,1065.32,1000.979,964.031,964.062,1940.753,1757.835,1052.062,1058.99,950.351,979.258,923.144,982.01
611.749,830.732,101.557,1517.588,1385.423,1340.299,1121.845,1067.918,1007.67,967.691,967.876,1954.021,1769.454,1058.773,1064.289,958.237,987.99,931.928,985.381
611.877,835.619,102.093,1527.845,1395.866,1348.907,1132.052,1077.34,1005.588,969.309,965.103,1965.897,1779.938,1060.103,1057.165,967.866,983.505,923.474,981.722
612.005,836.814,102.186,1528.381,1391.062,1334.536,1141.619,1071.443,1014.546,963.258,966.289,1949.835,1782.371,1065.464,1058.464,965.887,971.227,923.918,971.062
612.133,837.856,102.443,1539.835,1396.536,1342.278,1131.515,1068.866,1013.557,970.629,959.629,1946.175,1781.216,1061.351,1063.577,956.639,981.34,923.072,971.907
612.262,839.536,101.753,1543.784,1406.031,1353.268,1134.144,1072.649,1001.165,965.093,962.371,1960.557,1776.32,1068.258,1059.423,966.155,987.629,923.577,973.454
612.39,843.639,102.381,1523.928,1390.402,1337.629,1134.784,1084.876,1019.505,965.495,969.165,1963.031,1797.639,1069.619,1063.959,966.134,981.464,933.773,974.454
612.518,833.392,103.052,1542.361,1398.186,1338.567,1136.536,1079.175,1008.299,976.68,966.32,1965.351,1801.608,1066.423,1066.887,964.113,989.763,931.588,984.103
612.646,837.887,103.959,1540.608,1393.918,1352.196,1143.258,1070.485,1010.289,970.794,970.454,1963.773,1808.227,1073.732,1062.814,959.619,984.412,934.938,979.392
612.774,843.103,101.979,1556.082,1398.505,1353.577,1135.68,1079.392,1010.464,960.856,964.845,1968.536,1808.948,1078.33,1073.32,967.227,988.928,925.629,977.423
612.902,844.485,104.268,1552.402,1389.196,1347.402,1155.505,1091.763,1014.299,977.309,969.103,1969.227,1824.258,1081.361,1070.866,971.897,993.144,937.052,989.371
613.03,841.804,102.072,1553.144,1399.907,1358.835,1150.299,1093.402,1017.711,976.876,972.722,1983.474,1828.773,1081.887,1076.918,968.113,994.155,938.577,980.969
613.158,848.474,102.021,1554.701,1406.268,1363.216,1145.454,1079.701,1027.598,970.794,974.289,1984.763,1833.845,1079.227,1076.144,975.557,993.361,929.639,989.34
613.287,846.701,101.598,1567.196,1420.474,1363.216,1161.557,1095.412,1033.804,990.155,974.773,1984.206,1840.722,1088.546,1080.835,974.165,994.144,945.0,996.691
613.415,850.33,102.979,1557.68,1411.299,1366.052,1158.835,1095.526,1022.649,980.412,980.33,1991.072,1863.072,1096.052,1075.124,974.897,1001.567,948.041,993.062
613.543,847.619,103.845,1562.247,1414.794,1354.155,1158.32,1099.619,1018.196,988.041,982.268,1988.763,1860.804,1092.082,1081.814,983.268,998.052,940.784,997.093
613.671,852.907,102.608,1571.031,1417.804,1371.536,1153.68,1099.526,1033.835,992.0,981.897,1989.34,1871.299,1086.938,1088.845,983.289,997.67,939.031,991.289
613.799,850.278,101.804,1562.485,1413.412,1360.691,1146.938,1090.0,1027.443,991.454,978.804,1992.866,1870.0,1104.454,1085.639,983.526,995.227,946.68,995.753
613.927,852.433,103.258,1567.763,1423.918,1366.856,1168.309,1102.165,1024.33,981.536,980.124,2012.34,1878.464,1091.835,1084.021,980.082,993.557,947.206,996.474
614.055,849.948,102.784,1574.113,1433.351,1363.557,1168.588,1100.268,1029.639,981.546,978.371,2000.454,1891.361,1099.062,1090.938,982.608,1000.526,947.691,995.32
614.183,850.474,101.866,1568.856,1423.423,1366.371,1173.485,1106.361,1038.134,997.0,988.67,1999.485,1897.381,1104.268,1094.753,990.804,1015.495,943.454,1002.155
614.312,848.072,103.371,1574.464,1421.742,1370.062,1168.34,1102.68,1029.01,986.763,978.134,2000.722,1901.536,1106.619,1089.598,995.186,1002.32,946.588,997.186
614.44,849.299,103.639,1560.742,1417.495,1373.66,1172.412,1098.103,1038.34,989.763,980.33,2011.052,1909.649,1101.794,1095.33,992.711,1012.629,949.619,1000.474
614.568,853.567,101.515,1579.835,1425.474,1373.742,1175.0,1106.866,1040.247,989.68,990.412,2016.567,1905.814,1117.433,1093.289,993.278,1006.66,948.423,1007.567
614.696,868.031,101.567,1584.361,1422.649,1364.237,1175.825,1116.227,1038.041,993.619,993.804,2033.021,1920.598,1116.567,1098.959,992.433,1017.938,952.938,1005.814
614.824,863.134,101.34,1588.361,1426.0,1366.237,1182.01,1110.351,1045.495,995.309,1001.206,2014.794,1930.546,1126.763,1110.784,998.66,1016.155,953.608,1007.804
614.952,851.165,101.68,1584.711,1426.485,1385.186,1173.969,1116.371,1042.536,996.99,1000.01,2022.402,1930.505,1113.629,1105.052,995.402,1019.093,955.495,1010.866
615.08,861.247,101.835,1573.33,1427.227,1379.814,1196.629,1118.237,1049.608,997.639,988.0,2032.495,1947.866,1124.443,1104.309,995.526,1012.278,962.577,1008.763
615.208,866.062,101.814,1586.794,1435.392,1368.113,1192.515,1121.567,1036.062,1001.938,995.753,2022.072,1952.34,1125.814,1113.495,1000.99,1019.959,965.979,1012.093
615.337,873.268,101.763,1608.247,1447.742,1389.175,1196.433,1120.0,1055.371,1006.948,993.505,2040.268,1964.474,1122.165,1114.67,1006.113,1023.495,961.392,1011.608
615.465,852.722,102.0,1579.299,1416.588,1381.443,1189.021,1111.856,1034.392,1002.876,990.423,2028.485,1968.567,1136.856,1114.206,998.742,1016.165,951.505,1012.557
615.593,858.454,101.113,1587.897,1424.856,1383.557,1191.443,1128.619,1051.567,1011.227,1004.443,2044.371,1976.031,1128.835,1127.577,997.99,1022.021,955.711,1014.041
615.721,865.216,101.639,1594.753,1438.794,1387.567,1195.608,1126.33,1055.608,1009.515,1005.103,2036.278,1982.546,1142.423,1112.165,1000.0,1024.567,958.268,1014.773
615.849,861.485,102.969,1589.237,1430.124,1389.01,1201.052,1128.34,1054.722,1015.856,1004.784,2039.639,1981.454,1150.155,1124.474,1006.567,1024.093,956.979,1024.67
615.977,864.134,102.227,1604.66,1444.175,1374.629,1190.804,1125.216,1063.784,1004.155,1005.969,2041.485,1991.289,1140.691,1120.258,1015.206,1033.763,972.258,1020.67
616.105,858.557,102.577,1591.175,1436.062,1368.722,1193.546,1124.474,1054.34,1000.165,1003.433,2029.598,1990.423,1143.835,1123.0,992.515,1025.196,961.093,1016.289
616.233,859.639,103.876,1606.031,1448.196,1389.99,1214.629,1129.33,1048.495,1006.577,1005.763,2046.485,2010.856,1142.588,1119.588,1002.948,1029.247,966.474,1022.918
616.362,869.021,100.794,1612.619,1445.907,1389.206,1206.567,1146.103,1058.299,1002.876,1009.072,2063.773,2001.598,1155.598,1129.887,1013.144,1026.732,973.505,1022.804
616.49,857.784,102.866,1600.268,1455.464,1383.485,1212.536,1131.072,1047.701,1011.649,995.825,2043.608,2012.186,1152.742,1121.196,1010.897,1022.082,968.381,1015.649
616.618,877.175,101.825,1618.402,1457.866,1396.0,1213.485,1141.67,1062.227,1007.082,1014.258,2058.546,2022.216,1157.907,1125.835,1012.495,1022.258,971.206,1027.907
616.746,868.082,101.691,1609.041,1455.536,1398.814,1196.206,1133.876,1057.557,1014.103,996.01,2036.124,2031.897,1147.856,1128.835,1011.639,1032.691,962.773,1020.722
616.874,871.928,101.577,1610.649,1448.763,1400.247,1205.928,1147.299,1067.629,1007.918,1011.845,2049.959,2048.268,1153.68,1132.454,1014.515,1029.866,976.237,1023.113
617.002,874.0,100.763,1616.258,1453.505,1393.804,1218.206,1136.68,1067.258,1017.052,1012.072,2057.907,2041.649,1167.165,1133.206,1017.979,1032.876,972.464,1033.052
617.13,869.186,102.134,1614.186,1468.649,1391.495,1215.103,1153.608,1067.485,1022.454,1015.134,2070.021,2061.433,1157.546,1141.959,1018.959,1030.433,971.649,1028.124
617.258,855.268,101.072,1613.866,1446.907,1390.66,1205.608,1141.866,1069.392,1011.701,1007.433,2071.691,2061.887,1165.505,1137.299,1017.062,1040.639,968.68,1035.876
617.387,863.814,102.381,1611.134,1438.165,1380.113,1214.938,1136.402,1061.546,1012.649,1002.082,2044.495,2056.227,1166.433,1134.309,1011.247,1021.237,964.588,1020.433
617.515,868.505,102.763,1615.485,1454.577,1389.711,1214.969,1142.928,1063.845,1015.443,1015.608,2046.361,2059.99,1166.299,1137.876,1019.588,1028.67,970.835,1030.443
617.643,871.33,101.155,1631.247,1447.732,1397.237,1222.464,1145.34,1064.371,1008.01,1008.938,2056.619,2079.361,1168.423,1139.392,1015.021,1039.464,979.165,1035.082
617.771,870.495,102.021,1644.299,1466.412,1406.763,1231.814,1154.093,1070.639,1012.66,1017.072,2067.474,2080.969,1171.557,1143.464,1017.938,1036.814,977.866,1030.639
617.899,865.299,102.526,1628.619,1460.124,1395.794,1238.598,1153.567,1062.392,1014.371,1012.68,2062.361,2094.691,1178.546,1144.433,1018.794,1040.247,963.814,1035.557
618.027,863.722,101.402,1629.794,1447.33,1399.433,1214.67,1145.66,1061.309,1011.701,1015.711,2052.381,2083.804,1162.938,1143.175,1017.948,1036.928,969.99,1022.031
618.155,870.526,100.814,1647.289,1465.515,1393.701,1224.134,1154.722,1064.237,1018.454,1019.381,2064.515,2110.32,1180.031,1141.134,1035.103,1044.268,962.402,1031.402
618.283,870.515,101.608,1615.371,1454.948,1390.711,1236.835,1158.639,1064.258,1013.722,1014.33,2068.99,2095.103,1175.32,1131.443,1024.742,1036.598,973.041,1019.381
618.412,867.423,101.515,1640.227,1461.711,1398.784,1229.134,1155.196,1069.062,1016.072,1012.732,2051.959,2107.67,1181.371,1142.299,1033.639,1050.897,973.103,1029.309
618.54,871.835,102.134,1640.155,1452.753,1399.938,1234.619,1160.124,1068.33,1021.856,1020.918,2063.134,2112.825,1188.155,1149.371,1021.474,1045.124,971.082,1030.216
618.668,872.485,101.969,1645.732,1471.711,1402.649,1234.196,1158.876,1066.907,1024.856,1017.392,2078.639,2122.247,1187.845,1146.567,1037.66,1054.773,976.794,1034.155
618.796,864.567,103.309,1626.361,1455.093,1392.567,1245.186,1151.649,1069.948,1014.588,1009.918,2056.144,2111.392,1188.526,1141.113,1023.381,1033.588,972.392,1025.289
618.924,875.062,104.588,1631.763,1468.082,1393.907,1242.608,1166.753,1076.732,1027.691,1020.144,2065.526,2148.536,1190.082,1157.381,1034.619,1044.67,979.113,1028.814
619.052,866.052,101.763,1641.186,1469.361,1402.062,1232.052,1173.515,1073.856,1022.237,1019.876,2064.515,2152.66,1188.454,1148.515,1031.588,1045.67,984.722,1032.062
619.18,873.33,102.216,1633.825,1459.639,1393.351,1238.856,1158.784,1072.732,1027.691,1015.082,2078.629,2139.247,1192.134,1153.299,1025.495,1041.134,976.856,1032.608
619.308,876.412,102.948,1647.485,1473.784,1409.041,1241.742,1169.392,1074.423,1028.526,1020.825,2077.835,2163.979,1195.33,1156.103,1031.351,1049.443,984.082,1040.629
619.437,861.753,102.588,1647.887,1483.464,1411.268,1249.01,1158.021,1067.309,1020.866,1017.845,2075.041,2158.948,1192.629,1161.381,1036.649,1050.474,979.979,1032.948
619.565,881.0,101.598,1636.979,1461.536,1406.155,1248.773,1173.103,1073.711,1023.309,1023.443,2067.093,2179.897,1203.227,1155.639,1027.619,1044.68,981.278,1046.918
619.693,863.351,101.454,1632.948,1471.773,1392.67,1244.485,1158.299,1059.557,1021.897,1021.361,2059.381,2162.835,1201.237,1155.866,1026.237,1034.598,974.629,1036.216
619.821,870.216,100.711,1653.381,1481.186,1416.567,1250.381,1170.784,1081.969,1029.794,1020.887,2082.474,2177.454,1206.598,1164.34,1036.423,1054.299,977.546,1036.969
619.949,872.856,100.99,1660.01,1484.247,1411.918,1236.021,1169.361,1070.515,1029.763,1018.557,2055.402,2181.856,1215.402,1161.031,1027.794,1045.99,982.876,1038.186
620.077,865.68,101.897,1650.732,1474.814,1409.423,1250.66,1169.351,1084.649,1024.258,1017.268,2061.392,2187.443,1205.268,1156.423,1041.608,1045.608,988.948,1037.082
620.205,871.113,102.876,1641.814,1473.258,1408.856,1251.794,1183.835,1082.495,1039.495,1029.825,2070.381,2190.402,1209.093,1167.99,1044.742,1044.835,973.711,1042.309
620.333,876.031,101.608,1651.01,1474.351,1405.268,1258.237,1166.299,1083.897,1025.814,1024.753,2072.918,2190.113,1210.825,1168.031,1039.258,1051.794,980.691,1041.289
620.462,883.062,101.567,1662.258,1486.505,1408.082,1266.124,1186.639,1078.897,1030.691,1034.144,2068.34,2233.691,1224.701,1179.536,1038.278,1057.67,1002.732,1045.938
620.59,872.701,101.515,1650.536,1479.845,1414.32,1268.495,1182.412,1088.691,1039.742,1026.371,2078.691,2220.866,1227.351,1174.361,1045.629,1059.918,989.351,1043.144
620.718,873.649,100.082,1684.155,1493.711,1415.608,1266.247,1194.227,1079.742,1029.577,1032.113,2079.722,2227.041,1224.381,1175.753,1040.711,1059.753,988.577,1048.66
620.846,871.67,102.526,1657.577,1476.959,1400.0,1264.773,1175.237,1079.711,1038.732,1025.701,2060.887,2210.113,1224.67,1162.804,1045.887,1058.01,985.072,1042.093
620.974,883.856,100.268,1648.289,1464.948,1395.928,1264.247,1181.134,1091.938,1040.856,1038.753,2087.464,2254.186,1225.041,1185.052,1044.711,1069.309,995.619,1048.351
621.102,867.68,101.887,1673.247,1480.454,1411.134,1272.392,1179.979,1093.918,1033.072,1023.897,2072.227,2244.402,1234.32,1177.381,1050.711,1051.701,988.474,1041.32
621.23,878.969,102.093,1659.959,1487.588,1402.928,1275.0,1190.144,1076.381,1029.825,1030.258,2074.649,2245.732,1232.969,1175.763,1051.474,1061.227,984.505,1049.299
621.358,874.361,101.474,1654.052,1476.887,1394.443,1266.186,1197.32,1084.412,1031.701,1027.165,2071.485,2263.505,1239.711,1180.402,1062.361,1063.897,985.031,1051.247
621.487,875.948,100.969,1663.031,1477.969,1405.526,1260.918,1181.99,1084.01,1031.68,1034.536,2078.856,2261.515,1236.938,1183.206,1046.186,1060.0,983.711,1050.01
621.615,874.433,101.598,1680.948,1476.794,1407.835,1271.763,1188.062,1093.948,1029.649,1018.835,2062.577,2256.588,1235.979,1180.361,1047.969,1062.412,986.351,1051.649
621.743,875.794,101.278,1662.278,1479.887,1407.062,1282.928,1199.515,1090.216,1034.67,1030.825,2078.093,2276.608,1240.577,1185.031,1054.381,1061.773,997.948,1043.041
621.871,879.742,102.134,1658.134,1471.608,1401.052,1271.268,1198.196,1088.835,1035.68,1031.021,2082.825,2260.536,1249.299,1183.814,1052.66,1055.361,996.464,1043.155
621.999,874.897,102.629,1662.567,1472.093,1401.113,1269.588,1184.299,1082.897,1031.866,1013.918,2050.619,2276.691,1230.557,1169.103,1039.113,1047.928,989.742,1038.536
622.127,877.474,100.124,1672.299,1480.206,1403.155,1275.196,1195.887,1088.784,1035.289,1026.649,2066.093,2288.103,1239.103,1191.495,1049.289,1056.402,985.711,1046.299
